video,frame_count,width,height,question,answer,qid,type,a0,a1,a2,a3,a4
3536158907,1142,640,480,what was the baby doing before the green ball rolled away,3,2,TP,put it down,put hand into mouth,throws it in the pool,play with green ball,touch the toy
6015710552,1508,640,360,how did the man in red react before the boy hid under the table in the middle of the video,3,5,TP,got back up,slides down,adjust tricycle,laugh,look at camera and said something
13517946454,3643,640,480,what did the man in black do before he spoke,3,5,TP,hold on rod,stretch his hands,take one leg off the scooter,smiling,look at man in white
8531352726,1440,640,360,what did the man do before he took off his goggles,2,9,TP,turns toward the man speaking,explosion,lick thumb,close the bottle,snip of some hair
13994156552,1077,640,360,what does girl do at the beginning before playing piano,2,5,TP,watches the girl,sitting by the side,sing,headband,blow
6859121305,1429,640,360,what did the man in green do before the man in grey shorts tried to kick the ball near the start,3,7,TP,kick ball,throw it,move to one side,bend down,jump up and down
3391759396,1792,480,320,what did the man do before he injected the vaccine into the baby,4,3,TP,carry baby and chase dog,looking at toy on ground,laugh and hold baby s body,stand and push box,rub the arm
6131518130,384,640,360,what were the three girls doing at the start before falling backwards to the pool,1,7,TP,laughing,standing still,clap her hands,open the box,ran in the same direction
5647072246,365,640,360,what did the man in white do before throwing the ball to others,3,6,TP,mimic man,look at man in light brown,look at the cow,wait for teammates,fencing
6838498321,933,480,800,how does the man react before the boy puts down his hand,3,6,TP,put arms behind back,lie down,stretch out his arms,smiling,turned back to table
7535060272,628,640,1138,what did the boy do before lying on the bed at the end,0,5,TP,get on to bed,try to touch cat,lie on his back,stare at man,stare at camera
6194127078,1807,480,800,why does the boy do before coming near the camera and gives hi-five,1,3,TP,lie down,excited and happy,hit dog,stand on the stool,put hand inside the toy
5899330155,1199,640,360,what does the dog do before walking away in the middle,3,1,TP,run away,bite toy bone,kick the ball,tried to play with the cat,smells the rocks
6250407668,1228,640,480,what does the black and white duck do before changing direction and joining the other ducks,4,3,TP,stop walking,flap wings,pick up sticks,sit down,lift head up
4126275941,1499,640,480,what did the girl do before she wore the bracelet,1,6,TP,turn to look,take bracelet out of plastic,lying on her stomach,hug the baby,point at statue
9281344489,2160,640,360,what did the man in white do before he started singing into the microphone,3,4,TP,playing the keyboard,play the guitar,make hand gestures,look at music sheet,playing drums
3136982378,1294,640,480,what do the people do before fencing in the middle of the video,4,5,TP,smile,shake hands,fetch item,snowboarding,bow
3309878267,885,640,362,where did the man point before he took a sip from the bottle in the middle,3,8,TP,his right,the audience,top,his left,the tree
12226111246,442,640,480,what did the man who stopped do before he stopped,3,7,TP,continue paddling,slings his bag across his shoulder,take more food,turn right,look at boy
5867905141,650,640,480,what was the girl doing right before she started hopping again at the end,4,5,TP,dancing backward,touching her head,talking to the lady,swing legs,move to her left
6494550655,720,640,360,where did the cart first went before sliding down into water,2,8,TP,in a restaurant,sea,the top,forest area,in the green pail
11809756394,347,640,360,what did the man do before the boy jumped off the cliff,0,7,TP,give instructions,adjust the rope,throw the toy in water again,sits,adjust the shoes
8526667660,641,640,480,what did the baby on the right do before he was hit by the other baby at the end,2,5,TP,leans on the ground,hold the baby,looking at camera,laugh,smile
5123738290,2697,640,360,what does the singer do before starting to sing in the middle,0,2,TP,look down and shake,excited and engrossed,move her body,play the guitar,play guitar
4861754967,756,640,360,what did the man do before the start iof the experiment,4,5,TP,laugh,sitting,cover mouth,raise his hand,remove the battery
11671714015,2624,640,1138,what did the man in green do with his hands before putting them on the wall the first time,0,9,TP,put his hands together,drop it,show pebble to the camera,stops at the side,slide
7533044888,472,640,1138,what happened to the traffic light before the silver and white car drove past,4,7,TP,looking at carpark,watching the car,excited,watch jeep,changes red to green
3026422534,373,500,375,what did the woman do before the baby sucked his finger,2,4,TP,walks away,touch baby s hand,talk,take napkin,continue feeding
11183847675,2480,640,360,what was the dog with vest doing before the man threw the ball,0,9,TP,looking at ball,touch brown dog s paw,stood up,snatch it,chase after it again
3227968260,930,640,480,why did the woman in striped shirt do before the start of the wrestle,3,1,TP,hanging clothes,lie down too,pat her face,hold thier hands,bend body
12450142184,1363,640,480,was the baby interested or disinterested at the ball before the man try to distract him with it,0,5,TP,disinterested,kick the ball,prepare to hit next ball,interested,smile
5119093874,322,640,360,what did the boy do before he clapped,1,5,TP,kiss baby,brush his pants,continue reading,water ride,said something
4414047871,2697,640,480,what did the two girls do before they standing in a line,0,0,TP,bow towards each other,pick up leashes,jump off from stage,pick up the balls,fight with each other
2792480681,527,640,480,what does the man in pink do before placing his golf ball down,1,7,TP,put ball into hole again,move some grass away,look at where the ball went,bend down,moves on the side
9934829764,744,640,360,what did the man in black do before jumping at the start,1,1,TP,jump,hold on rod,watch them,touch the ground,look at him
2875226866,465,640,360,what did the man do right before actually hitting the ball,4,4,TP,run,kick some more,walk towards the toy,walks away,practise swing
3267978905,1476,640,480,what was the boy sitting down doing before he started playing the drums,3,4,TP,playing with toy,wave to someone,picks it up,waiting to start,shift around
2892594713,1718,320,240,why did the baby do after showing grimace,0,4,TP,eat the green apple,placed in front of it,play with the toy,blocking his way,bad habit
3481209187,432,640,424,what did the man in black do before he started the competition,3,5,TP,bend to pick it up,read the card,lean forward and talk,jumps,raise his hands
5306491665,594,640,480,what did the boy do before the other baby in pink pants walked away at the end of the video,0,9,TP,stand up,jump,walk away,clean his hands,point
2972176704,1485,640,362,what did the man in black do before touching his forehead,0,3,TP,tap on the keyboard,watch TV,play guitar,roasted food,mashable awards
6572242521,1168,640,480,what was the white dog doing before the man threw the ball at the start,4,5,TP,put white paper in front of dog,run with the ball,jump up,running,playing with white toy
5384265688,1161,604,1072,what did the man do before the baby was covered by the cloth near the end of the video,0,5,TP,pull cloth up,push box to where he started,look in that direction,hug boy,caress dog
2779715525,1206,640,480,what did the man do before the boy stopped his bicycle at the start of the video,2,8,TP,knock it down,turn on the wand,run after the boy,push the rope downward,take taco up
5456274822,1290,640,480,what does the man in black do before starting singing,4,2,TP,clap for man in black,sit,watch phone,kiss the girl,put down the glass
5647072246,365,640,360,what did the man in black do before the man with big belly passes by him at the start,4,10,TP,handstand,wave hands,breakdance,cry,stand in position
2615323477,2325,640,480,what was the boy in stripped doing before the man in purple carried him in the middle of the video,3,3,TP,switch on back,get up,plays the guitar,jumping around,stand up
2736819755,2288,320,240,what did the man do before he put the baby on the floor at the end of the video,2,9,TP,crawl,look at the camera,carry baby and chase dog,picks up the helicopter,bring baby closer to chest
2848566825,300,320,240,what did the girl do before turning her head to the left,2,3,TP,pet dog,touch her own face,makes faces,jumps up,raise her hand
4018728364,420,640,480,what did the man do on the wooden plank before taking off,2,4,TP,throw the bucket,walk towards the aircraft,run,fly up,pick up the paddles
6321835042,965,640,360,what does the lady in black sleeveless blouse do before turning her head to the right,0,2,TP,nod,get up,pick up bag,wave,clap
4772380747,719,640,480,what did the woman do before looking at the man playing the guitar,1,5,TP,sings on the microphone,lean on table,lean backwards,swaying her body,hit the drum
2995795910,974,640,480,what did the man do before the cat started to drink water,1,6,TP,talk with the woman in black,open the tap,walked away,run away,looking around
5465483933,706,640,480,what does the man in white do before dancing with the woman in black when they appeared near the end,0,0,TP,wipe stuff off her dress,do a handstand move,smoke,hugs her,copy the other man
2834058581,1173,500,375,what did the boy in grey do in the middle of the video before they finished dancing,3,7,TP,turn behind to look,turn around,hug girl,whisper to girl and left,looking at toy on ground
6061530960,2158,640,360,what did the man do before he kept the guitar in the box,0,10,TP,unplug guitar,drink from water bottle,play guitar,play piano,unlock door
4245041172,503,640,480,what did the baby see before he changed direction,3,5,TP,move legs,faster,put bowl on his head,toy on the floor,put spoon into mouth
10036075863,300,640,480,why does boy pause in the beginning before climbing onto table,4,3,TP,brush his pants,chew,stomp his feet,satisfied,making decision
2478396375,1050,640,480,what did the baby do with his hand before he extended it to reach the camera,0,11,TP,suck on his fingers,throws it away,stretch out his hand,turn to his back,pull the toy in front
2975283781,1284,640,480,how did the boy pose before lying back down on his bed,1,5,TP,lay beside the baby,proned on bed,lay by his side,turned around,raised his right hand
10211516755,1053,640,360,was the girl doing colouring right before she started eating,2,1,TP,no,eat it,yes,smiling,point to the food
5387288470,975,640,360,what did the lady in blue do before walking away from the dog at the start,2,0,TP,kiss the boy,talk to man in green,touch and pat dog,pulling girl in sunglasses s hand,watch the boy in orange
2944463966,796,320,240,what did the short hair person do before he drank water,0,6,TP,move his arm,start playing the instruments,touch the woman,touch his hair,look at the girl s phone
4769483978,871,640,480,what did the black cat do when the toy was being dragged on the ground before the middle part of the video,0,6,TP,lie and watch,move out sofa,scratch,plates,staring
6886873148,663,640,360,what did the boy do before he opened his mouth at the end of the video,2,9,TP,look and talk at someone,point at the door,looks down,runs to the back,he danced
7438153002,2697,640,360,what happened to the blade before the aircraft starts moving at the end of the video,3,2,TP,laughing,hop away,hug boy,spinning,face away
9517698187,345,640,360,what was the girl doing before she started going downhill,3,4,TP,turned around,walk around it,move to her left,standing,stomp her foot
5994899092,1260,640,480,what did the man do before standing up near the end,2,8,TP,move his hand,wave his hand at camera,push the float,turn around,start dancing
5036295532,1710,640,480,what did the baby do before picking up the spoon,1,6,TP,spits out food,playing with spoon,push toy to cot,moving back and forth,turn back
4392747521,1006,640,480,what does the man in blue do before he fully climbs onto the rock,1,5,TP,get the drink,puts his hand on his knee,kick ball,touch face,spin around
7001183247,2697,640,480,How is the man in black postioned before the man in white pushes him,3,1,TP,walk,looking at them,sway body,bend forward,adjust sitting position
9301723427,1156,640,360,what did the man wearing a cap do before sitting down in the middle of the video,4,6,TP,looks at his drink,into his computer,drink,play the drums,touch table
3816401895,1875,640,360,what did the brown dog do before standing up near the middle of the video,1,5,TP,wag,bite the toy,moves it around,faces brown dog,chased after it
5296191052,1625,640,480,what does the man in the centre do before he placed both hands on the two men near the end,4,5,TP,stand up,talk to baby,lie down,talking,posing
9281344489,2160,640,360,what did the girl in pink do before she started singing,0,7,TP,look at music sheet,point below the piano,dancing,hug the lady,taps water with her foot
3096078017,1281,640,480,what did the child do before he rotated the laptop,3,5,TP,lift baby away,open laptop,turn around,played with the keys,teething
4125964792,590,640,480,why did the baby push the 2 blocks before putting the blocks on it,3,10,TP,tried to stuff more toy,push 2 blocks closer,push the toy along,too far from the holder,happy
13945442936,950,640,360,what does the man do before sitting on the chair,4,0,TP,stop cycling for a while,pick up something,pointed to the sea,lie on floor with legs up,presses a button on the device
11584732354,2430,640,360,what did the woman in blue do to the dog before unleash the dog,0,1,TP,talk to dog,stay down for a while,walking around,assist it,dress the dog
5195700916,1806,640,360,what did the man in black jacket do before putting his hands on the man in pink,3,2,TP,copies him,release his hold,pour more liquid,kiss lady in white,move to the man in blue
5465483933,706,640,480,what did the man in suit do to the woman in white before they walked away at the end,4,2,TP,gesture her to sit down,pass her paper,takes over the mike,turn back and smile,kiss her
4423747522,1416,640,424,what did the boy do to the container before he got up,1,4,TP,standing and touching his lips,walked away hurriedly,run to trampoline,reach for the airconditioners,playing driving game
8039435442,921,640,360,what was the boy doing right before he starting turning his body nearing the end,4,5,TP,put it back down,look behind,push the float,touch the boy s back,sitting still
6502526601,1740,640,360,what does the girl in white and black do in front of the camera before running away,4,2,TP,stand and wait,pull boy away,want to swing again,runs with the fog,waves hand
3462121199,1103,640,480,what did the man in black do before he brought something to the man in white,4,7,TP,fall down the net,took a nap,points at things,cutting woman's hair,bend to pick it up
4593636503,888,640,480,what did the lady do before using her right hand to gesture,2,8,TP,hi-five,standing,switch clipboard to other hand,tickets,move body
