video,frame_count,width,height,question,answer,qid,type,a0,a1,a2,a3,a4
6564470685,2224,640,360,what does the dog do after catching the ball at the start,4,5,TN,steals the ball and goes away,stood up,throw ball,ran after ball,bring to the person
6227197543,1058,640,360,what did the lady in blue do after she walked into the room,4,2,TN,move her hands away,step backwards,talk to the other 2 people,sit down,put her hand up
3134592560,2310,640,480,how did the boy react after putting the strawberry on the cake,4,0,TN,raise hands,run away,eat,bite,smiling
11162473963,1104,640,360,what did the girl do after the man threw more leaves on her,0,9,TN,keeps fidgeting,stopped the bicycle,grab onto blanket,kick leaves over her,walk on another direction
3133586911,733,640,480,what is the rection of the baby after the man kisses him,1,1,TN,looked at camera,smiling,push away,tap his mouth also,look at the camera
6320419082,1350,640,480,what did the girl in pink do after the girl in colourful shirt let go of her hands,3,10,TN,turn in front,excited,blow bubbles,pick up hat,bend down
8655296645,1425,640,360,how did the baby react after the woman pat him from the back,0,2,TN,turn around,move hands into water,rubs her mouth,stopped moving,carry the baby up
7445617208,2697,640,360,what does the singer do after holding the microphone for a while at the start,0,5,TN,move her body,put mic on stand,does head bang,starts playing the guitar,stand on the stool
7208673004,2490,640,480,what does the blonde lady do after pointing at her palm at the end,3,3,TN,look down at baby,turns around,sit down and play,shake her head,jump around
2858674367,1199,500,375,what does the baby do after walking for a while to the middle of the field,4,6,TN,try to crawl forward,moves forward,suck his thumb,turns his wheel,falls down
5235114035,1409,640,480,what does the girl draw after drawing the first big circle,0,6,TN,a line,a towel,baby s hand,sand,frown face
10364623445,714,640,360,what does the girl do after the boy pushes her away at the beginning,0,7,TN,sit on sofa,hug her,the girl slide down,hug woman s leg,stopped the bicycle
6451065385,596,640,360,what does the man in grey do after receiving the ball at the end,3,4,TN,walk out of gate,hit the ball,laugh,run,run towards man in red
2936124994,1180,320,240,what did the girl do after walking around for the sixth time,4,5,TN,move to her left,take the food,get off stage,sit down and play,point to blanker
4983786005,2697,352,288,what did the boy do after he stood up from his fall,4,7,TN,happy,jump,jump into water,hold railing of bed,lift bicycle up
5443388088,2549,640,426,what does the man with beard do after gently shaking his wine glass at the end,1,7,TN,drink,talk to the camera,thumb up,happy,yawn
2429355433,1635,320,240,what does the girl do after turning around at the end of the video,1,5,TN,point her front,walk away,turned behind,touch the child s head,turns around
3187640555,796,640,480,what does the man in spectacles do after talking for a while at the start,4,4,TN,turns toward desktop,adjust paper,pass phone back to woman,engaged,turn and make hand gestures
4519255731,984,640,360,what did the children on the water wheel do after the man stopped adjusting they legs,4,9,TN,excited,speed up,no,playing the drums,running
6852782860,354,640,360,what did the lady in brown do after she bend down in the middle of the video,1,9,TN,direct baby away,look at ground,go to the adult,adjust her tricycle,tilt head forward
9215666935,884,640,360,what did the lady do after she let go of the baby,2,5,TN,put hand in mouth,flip onto back,touch the ball,excited,stopped moving
5320487115,1001,640,360,where did the camera turned to after the man and lady spoke,0,9,TN,scenery,pumpkin,painting on the wall,television,man in brown
5110605033,1322,640,360,what does the man in blue do after the tree branch approaches him near the beginning,1,6,TN,grabbing his shirt,moves away,waves hand,open his hands wide,lost balance
14022514063,2197,640,360,how did the girl stand up after the fall,1,9,TN,stop running,adult pulled her up,sofa,talks to the camera guy,raise her hand
6821075458,2250,640,480,what did the girl do after she touched her own mouth,2,4,TN,walk away,talk to cameraman,touch the baby again,tickle baby,flip onto back
3512954461,1340,640,480,how did the man in blue react after almost tripping over the stones,4,8,TN,balance with hands,play with sand,take a step back,laughs,bend his body
5498241342,1291,640,480,What is the girl trying to do after getting out of the box,4,4,TN,pose for photo,put outerwear down,make it move,pats the baby on back,get back in the box
5356516473,2022,640,480,what does the man in grey do after the girl walks back at the end,4,13,TN,talking on phone,sit at table,walk to man,flip the book,gesture her to santa claus
3218608942,673,320,240,what did the silver car do after it caught up with the bus,4,4,TN,inspect car,stop beside it,moved in front,drive off,come backwards
7604314754,313,640,360,what does the man do after cuffing his ear,1,8,TN,acting something,shake his arm,put on headphones,counting the toys,put hand on floor
8715080639,931,640,360,what does the girl in yellow shirt do after the man rolls at the end,3,9,TN,puts his hands on her head,she walks away,catch baby,takes centre stage,close door
3151486948,373,640,480,what did the man do after he looked at the baby,3,9,TN,lean forward,drink from bottle,push swing,move his head,drag trolley
2405977217,1075,640,480,what does the man in red hat do after he has finished playing the guitar at the end,3,6,TN,move backwards,put guitar on table top,clap hands,sit with his legs crossed,does head bang
2738551693,1941,500,375,what does the man in red do after he turned back for the first time,4,6,TN,look around,hold railing of bed,touch his face,grab his shoulders,smiles in the camera
7751455900,2697,640,1138,what does the baby do after picking up the yellow stick,1,6,TN,pick up another toy,shake it,turn one round,excited,hit toy
3110922783,1566,640,480,what did one of the lions do after lying motionless for a whole in the middle of the video,1,1,TN,sniff the ground,flipped,stand up,look at the santa claus,singing away from the microphone
10945593344,2466,640,1138,what does the person in black climbing do after putting her hands behind on the orange pouch,2,10,TN,look around,flipped the shoe over,climbing,walk forward again,take the items away
6870530079,1465,568,320,what did the guy in red shirt pass to the other man sitting down after he picked something up from the counter top,4,1,TN,chess board,handphoen,dog toy,key chain,dog treat
5392281760,1948,320,240,what does the man do after drinking from the cup,2,5,TN,smiles,change colour of the bottle,feeds the cat,flip camera,talk with the woman in black
7748781694,2697,640,1138,what did the baby do after he threw the bottle onto the floor,4,2,TN,fidget,put his fingers in his mouth,sit on woman s lap,sit in the middle,bend down to pick it
6439508131,855,640,360,what did the girl in green look after touching her face,4,5,TN,enjoying the view,put hand into mouth,look at girl in red,sewing,look at the paper
8586034772,1908,640,1138,what did the girl do after the lady took the candle out of the cupcake,4,14,TN,clap hands,moves forward,take out candle,give to the man in grey,grab and eat it
9170516863,563,640,360,what did the man in black do after they stopped performing,4,0,TN,clap,move his hand over the ground,look at the camera,shake finger,stop moving his finger
2606751466,1435,320,240,what happened to the man in the checkered shirt after the man in black punched him,0,9,TN,bleed,tell the lady in red where to write,lean forward,goes away,stand up
2712318761,1360,640,480,what did the lady in blue do after she finished dancing,3,4,TN,gets a strawberry,jump up snd down,play the drum,yes,throws them on the floor
9170253388,451,640,640,what did the man with black cap do after he reached the side of the rock,1,1,TN,walk towards the ladies,move away from rock,hands on thighs,release his hold,touch the ground
2439266317,1313,320,240,what does the girl in pink do after running towards the tv at the end,2,9,TN,look at the baby,go behind sofa,look at camera,sits down,basketball hoop
4196992672,1290,480,640,what does the kid do after playing the guitar for a while in the middle,3,4,TN,lean backwards,excited,move her body,look around,daydream
6014659035,2697,640,480,what does the lady in white do after laughing at the start,3,1,TN,close window,handstand,walk to the dog,continue talking,tap the toy a few times
5298163149,2160,640,360,what did the boy in red do after putting the fork and spoon he was raising in the air into the red box at the end,2,7,TN,take out of basket,take out phone,crawl,put egg on the ground,claps
4754310333,1301,640,480,what did the cameraman do after the white dog released the toy from its mouth at the start,2,3,TN,slow jog,ran one round,throw the toy,pick up the toy,bite brown dog s tail
4177405471,775,640,480,what did the man in grey do after the camera turned to him,0,3,TN,pose,nod his head,walk out of gate,walk down stairs,stick his tongue out
5211277413,643,640,426,what did the man in checkered red shirt do after the man in red shirt put down a piece at the end,3,6,TN,touch his nose,smile,adjust the machines,put pieces on the board,looks behind
3585107631,2697,640,436,what did the baby do of the white object after picking it up after the middle of the video,0,8,TN,throws it,close his right eye,on the chin,poke dough,push box to where he started
2945751196,904,640,480,what did the man in grey short do after he stepped up the ledge in the middle of the video,1,3,TN,walked away to the sides,flex,stand up and point,enter the room,picks them up
7999433239,2451,480,800,how does the baby react after the woman plays with the toy,4,8,TN,put face close to the woman,sitting by the side of the room,tickle boy,smile and continue kissing,cries
4937452721,1213,640,360,what does the lady do after shifting the keyboard on the table at the start,3,0,TN,reach out her arm,carry baby,observe the baby,put baby s hands on it,stand up
9344703427,941,640,360,what does the lady do after removing the tools from the boy s mouth in the middle,3,5,TN,get up and move around,adjusts the baby in grey,put leg on table,wipe on the bib,takes the baby in her arms
8724380456,1159,640,480,how did the man and woman feel after the man with mustache is done speaking,1,4,TN,frightened,happy,worried,sad,calm
9253920286,442,640,360,what does the man do after paddling on one side,3,4,TN,raise his arm,cycle towards the slope,talking,paddle other side,performing
4429343253,945,640,360,what does the black dog do near the end after not getting the ball,4,8,TN,jump again,lie on ground,licking and cleaning it,show the dog s teeth,played along with him
4347565343,829,640,480,what did the man in white do after he finished his performance,4,9,TN,hand gestures to communicate,walk forward and observe,change knife,pass paper to woman,turn around
2769996915,1725,640,480,what happened in the middle of the video after the horses moved together to the right,4,9,TN,hop away,opened its eyes,on lady s back,stand up,walked in sync
3909396283,1605,640,480,does one of the sleeping puppies get awaken after the other puppy crosses it,0,4,TN,no,eat,pushed him away,start crawling,follow boy
6253141636,2169,640,360,what did one of the boys do after placing the pillow on top of the other boy,4,7,TN,kiss,gets down from the bed,get up,get on to bed,grab the blanket
5592857244,2543,640,362,what does the lady in red do after attempting to wrap the plant at the start,2,2,TN,hug the boy in green,turns the page,take scissor to cut,hug baby,take pictures
10798608136,1620,640,480,what did the people do after they stepped onto the ledge,2,1,TN,talks to the lady,try to open the item,put down wreath,practice another move,walk away
3832090694,1215,640,480,what does the elephant do after reaching its stop,4,6,TN,step backwards,hit the smaller elephant,turn his body,leave the bed,go to woman in blue
4520112789,1642,640,360,what did the person do after the cat walked away,4,2,TN,turn into the house,adjust the stool,walked to camera,walk,continue to stroke it
6903773975,865,640,1138,what does the dog do after running back to the shore,4,2,TN,smells the rocks,raise his hands,sniffs,bark,run ahead
5793171936,859,640,480,what does the blonde girl do after twisting her hands at the beginning,0,5,TN,put it on her head,takes a toy,put hands on her side,turn away from camera,move to her left
4824967007,993,640,360,what did the man in blue do after he showed his face in the video,2,9,TN,playing with sand,ducks,points camera to people behind,jump down the waterfall,picked up his drink
4177168857,1389,360,480,what does the baby do after pushing the man s face away,2,5,TN,pick up objects and place it in cup,bounce up and down,grab man s face and hair,wait for baby to come back,cry again
2594144360,1091,640,480,what does the man in black do after the baby falls down,2,9,TN,let go of boy s hand,pass on the arrows,carry baby up,nothing,stand up
3031126997,718,500,375,what happens to the girl after the man put her back on the ground,4,10,TN,look at her hands,stands up again,get up,sit down,she falls down
4177209443,2697,640,360,what does the man do after reaching to the other end of the table at the end,3,8,TN,drink,happy,cross over his right hand,play with the dj control,pick up something
7908066554,1293,640,360,what did the girl in white do after standing up in the middle,4,3,TN,hide and came out posing,stand and wait,look to the left,look into camera,kneel down
6592605125,1087,640,360,what does the man in white do after sitting on the green cushion at the end,0,7,TN,roll off,throw balloon into hoop,turns to look at the lady,playing the drum,touch his nose
3617262562,531,640,480,what did the man in khaki pants do after the lady walked off,1,9,TN,learning about animals,stir the food,playing with train toy,unwrap the presents,buying drink
6786086812,1958,320,240,what does the dog do after lying for a while at the end,4,8,TN,get back up,pick up something else,sniff the bag and the wire,lie down,run after cat
7040928501,798,640,360,what did the man do after he held the hands of the girl in white,3,9,TN,turn her back towards him,run towards the camera,point to dog,make her touch the baby in pink,blow candle
7018743865,762,640,360,what does the man in red vest do after unbuckle his vest,2,7,TN,sitting on chair,turned back to talk,take his phone out,high five the man in white,walk off
7973772218,776,640,480,what did the boy do after beating the girl,2,10,TN,walks away,keep the toy aside,climb up from the chair,watch her,swim
2533421055,556,320,240,what does the brown horse do after looking for food on the ground for a while at the end,0,5,TN,look up,throw paddles,listening attentively,came out of bucket,turn his body
8850274965,5395,640,360,what does the girl do after standing up from her chair,0,8,TN,gestures even more,rest on chair,take the knife,cross her arms,play the piano
2415116705,510,320,240,what did the man with yellow head accesorry do after the lady put her hand into the bucket at the beginning,2,5,TN,drink from cup,point to the lady in black,dip hands back,watch,throw and catch towel
7016497201,2697,640,384,what does the baby do after trying to crawl to the phone the first time,4,6,TN,cry,kiss the toy dog,frown,closes eyes,fall
3136263720,908,640,480,what does the baby do after the man throws the wrappers in front of it,0,9,TN,throws the wrappers,bend down to pick it,puts his face next to baby,pick up the other side,turn towards the toy
5557455580,1298,640,360,what did the baby do after he started laughing when the lady tickled his head,3,4,TN,look at her,smile and continue kissing,swing arms,moves the head,rub his face with a cloth
3579392300,314,640,480,what did the man in grey do after the boy in white laughed at the end of the video,2,2,TN,walk away,stand up and point,look up,to draw attention at tv,runs to the baby
4354621230,840,640,360,what did the bird do after it could not find any food at the shore,0,8,TN,walk around,touch it,continue flying,lean back and play with water,rolling around
9720272113,518,640,480,what does the boy in white pants do after playing rock paper scissors,3,7,TN,sitting,enter the room,pat baby s tummy,wave hands around,get up and continue dancing
11176411044,1846,640,480,how did the baby react after the woman patted his head,4,5,TN,look at camera,push trolley,flip onto back,ear,smiles
6089205646,1711,640,360,what does the lady in white do after smiling at the end,4,8,TN,open umbrella,turn back to window,looks at camera,put the paper in her basket,kisses the baby
4063352694,486,320,240,what does the black dog do after the lady in black used her hands to gestured towards the dog,2,6,TN,run towards the field,stay still,walks away,point towards the dog,try to lick her face
3957234183,1112,480,640,what did the person do after the dog jumped on the bed,4,0,TN,play with dog,push toy to cot,play with book,sit on the dog,walk towards dog
6298153272,2697,640,360,what does the child in blue do after falling off the blue thing,4,9,TN,roll the roller on the toy,put in her mouth,throw away the blue toy,smiles,climb on the blue thing
6478865241,2697,640,360,where did the girl in white go after she left the chair next to the girl in green,3,7,TN,bus stop,playground,towards the man in white,other side of table,behind the camera
5793171936,859,640,480,how does the blonde girl react after finishing the trick at the end,0,9,TN,smiles,look at ground,crawl out,point to camera,point to someone
7436739102,864,640,480,how does the girl feel after receiving the gift from the woman in black,3,8,TN,walk to receive it,walk back to the man,pick up blue object,happy,clap
5964971100,989,640,360,what did the man do after the girl stabilised the cards,1,2,TN,take something from box,clap,pass something to the man,chase after the girl,throw diapers
9576113974,735,640,360,what does the man do after putting down the kid in blue,2,8,TN,touch the water,come and stand on the stool,carry kid in yellow,slap his hand on the floor,pose
8760033230,1980,640,360,what did the lady in white do after she turned around to face those behind,0,7,TN,play guitar,takes a photo,sit down on the floor,kisses the baby,put plastic in pocket
4688033528,2697,320,240,what does the man in blue do after reading the paper for a while at the end,0,11,TN,looks up,follow man in checkered shirt,turn to look at the sea,clap,ski down
9059835712,660,640,480,what does the lady do after the children looks at her in the middle of the video,1,5,TN,making facial expressions,talk,point somewhere,turn to watch the lady,walking through the woods
2401981865,855,640,480,what does the man do after the baby touches his beard at the end,2,8,TN,pet body,sit down,bite baby stomach,lift the baby to camera,put hamster into a pit
3874181859,2370,640,480,what does the girl do after finishing speaking,2,2,TN,smile at camera,clap,nod head and stares,looks forward,type on her laptop
6595410921,960,640,480,what do the three dogs do after the person throws the ball at the start,4,5,TN,stand and watch,spin in circles,walk back,hit with racket,chase after it
5177974310,2420,640,360,what does the baby do after touching the ear of the man in the middle,0,7,TN,holds his arm,rock chair,looks at the baby,watch him,put on purple shirt on baby
5853657753,555,640,480,what did the man do with his finger after he put down his phone,4,7,TN,walk towards the aircraft,walk to the running water,touch his head,said something,point towards the camera
3911259514,2063,640,296,what did the man in blue do after heating the mental piece for awhile,3,7,TN,clap,came forward to help,rub his head,put the acrylic against the metal,walk toward camera
6045074723,367,640,360,what did the boy in grey do after the boy in blue waves,1,3,TN,stand on the stool,waves hand,talk,danced,tries to get out of water
7835844714,1572,640,360,what does the girl in colorful shirt do after the boy hits her at the start,4,9,TN,grab onto blanket,hug woman s leg,hit the balls,raised her hand,run away
10717276603,2028,640,360,what does the boy do after looking around the store at the start,0,1,TN,touch snowman,hold onto the man s hand,touch nose,turn around,keep a book
6988052870,439,640,360,what does the woman in white do after dancing for a while at the end,2,7,TN,jump off seat and spread arms,holding each other,point to someone,put the microphone on stand,moves her hand
12223108496,1217,640,360,what does the lady in boots do after the furry brown dog approaches her at the end,2,8,TN,sit on sofa,turn one round,pet the dog,swing left arm,climbs onto bench
6824723803,870,640,480,what does the pig do after the woman walks for a while at the start,2,5,TN,wag tail,turn one round,follow woman,move backwards,run towards boy
11566764085,1764,640,480,what does the boy do after retrieving the toy from the box in the middle,3,10,TN,dancing and jumping,hug him,pass toy to baby,take it and look,laughing
7500947428,1647,640,480,what did the person do after the baby touched the wheel in the middle,1,8,TN,swing it around,lift baby away,look at camera,turn back to the toy,close the laptop
4867392579,775,320,568,what did the boy do after the man touched the screen at the start,2,4,TN,stretch his arm,use computer,turn around,write on book,moving around the lady
3798299776,980,640,384,what did the boy do after he turned around to face the man in purple at the end of the video,0,4,TN,walk away,loads a bullet,throw his hands around and jump,whisper to girl and left,take taco up
4810871515,1253,640,360,what did the boy do after he smiled to the camera,1,8,TN,kiss the boy in grey,thumbs up,suck finger,look around,laughs back
6323697951,1390,640,360,what did the brown dog do after playing with the black dog for a while in the middle of the video,3,6,TN,bites back,move towel aside,run to the black dog,move in circles,pick something up
3190710669,1064,640,360,what does the dog sitting do after the other dog starts running,3,6,TN,run around and play,walk away,bark at it,runs after it,run away
8313454466,1605,640,1138,what did the girl do after the man passed her the mould,3,4,TN,hold the mother s hand,point to her head,comb hair,pick it up,put on shoes
4554929703,836,640,360,how did the shirtless man move to the side after he jump into the water,0,2,TN,swim,stare at it for awhile,waving hand,guiding and rewarding dolphin,touch his head
6895784766,1334,640,480,what did the boy do after he made his first score,1,8,TN,kiss baby,walk to girl,go forwards,shows it in the camera,cover mouth
7547663114,513,640,360,what does the lady in red do after the lady in grey walked to the door and enter,0,3,TN,entered too,points at the door,raise both hands,walks away,touch her hair
5821807259,1740,640,480,what does the white duck do after swimming for a while at the start,1,5,TN,turns around,get up to land,continue to paddle,spread its wings,close eyes
5554662027,1668,640,360,how does the standing man react after seeing the baby drop back on the floor,4,9,TN,tickle him,hug and pat baby,start rubbing his own belly,smiles,pick baby up
3326600678,683,640,480,what did the person at the side try to do when the baby was bending forward after the middle,3,0,TN,smile,relaxing,no,support baby,stares at woman
2458411884,969,500,333,what did the man do after waving at the camera at the end,3,4,TN,take out the fish from rod,laugh,stop,cover his forehead,squats back down
5434886589,1812,640,1138,how did the baby react after dropping the book,2,4,TN,cycle away,go to the park,pick it up,walk to the left,drive away
2677920843,2697,500,375,what did the man in blue do after he held the boy s hands at the end of the video,1,9,TN,paper,swung him around,help baby sit back up,look at man in black,jump down the waterfall
8313454466,1605,640,1138,what did the man do after the girl pushed his hand away from the piano,4,6,TN,put something on the table,stopped the bicycle,got up from seat,he plays with the other cat,let her pass
4066588104,1736,640,360,what did the man in red do after pointing at his tacos,1,7,TN,crossed,smiled and nodded,help out guy,walk off,swims
2504943867,2161,640,362,how does the boy react after getting held by the woman,1,10,TN,moves his head,stops crying,copies him,watch him,point at the bicycle
9142677586,1211,640,362,what does the baby do after smiling for a while at the start,4,6,TN,crawl,put it down,let go of one hand and turn,swing arms,play with the yellow sheet
2643443060,459,640,480,what did the boy do after tearing a piece of the food,4,9,TN,fell over,walk to man,nonchalant,put on the floor,eat
6755588887,1669,480,720,what did the boy in checkered do after he lighted the firework,0,4,TN,run away,touch the cake,by sitting down,claps,shake wine glass
6068292020,2697,640,480,what did the groom do after moving his hands,4,5,TN,play piano,instructs man to raise his hands,put on gloves,lie on tiger,adjust them
5729076991,1444,640,480,what does the girl do after clapping,0,7,TN,crawl out,stand still,wave and dance,put baby back down,move towards the baby
14003830086,1584,640,360,what does the man in black do after he finishes stamping his foot,3,3,TN,happy,look through pockets,check something on the pillar,move forward,nods at him
3661204299,628,640,480,what did the man surfing do after he stood up straight in the middle of the video,2,1,TN,put hamster into a pit,adjust gloves,swinging his arms,watch them,run to the ball
2613903065,2697,320,240,what does the light brown dog on the left do after sitting up,1,1,TN,look up to the camera,sit there quietly,sniff the ground,runs after it,follow him
3508141028,1522,640,480,what did the woman in pink point at after leaving her hand from the girl s back for the first time,0,9,TN,teaching her which note to play,frown,moved her leg out,shift the pillow,put it on her head
10315129403,465,640,360,what did the two people do after turning around,0,5,TN,pose for camera,snow sledging,playing at arcade,rock climbing,skiing
9511286003,855,640,360,what did the lady in white do after she washed her hands,0,7,TN,stands up,roll down her pants,pack her stuff,close the lid,run backwards
8038691164,960,640,360,what did the girl in white do after she drank her drinks,1,9,TN,point at man,look at the girl in pink,put plastic in pocket,place the food,turns around
7001495401,1060,640,480,what does the boy in floral jacket do after biting the green platye at the start,4,5,TN,tries to grab,climb onto the toy,start blowing at candle,throw the ball,put spatula in mouth
13486822104,689,640,360,what does the brown pigeon do after climbing on the black pigeon,2,5,TN,move his hand to feed the cat,follow black dog,flap wings,played along with him,wag tail
2497715735,320,320,240,what did the lady in yellow do after she finished dancing at the end of the video,4,5,TN,closes the lid,put the box aside,happy,playing,leave hands of lady in purple
4815162722,2697,640,480,what does the lady in pink do after kissing the man,4,0,TN,touch baby s forehead,puts the girl on the side,wave her hands,pick up pink toy,look forward
6786086812,1958,320,240,what does the dog do after staring at the cat for a while at the start,2,6,TN,hitting dog,walk around,jump at cat,zooms into the tap,jump in
6366910351,1440,640,360,what does the girl do after she approaches the boy,2,6,TN,take the balloon,poke boy with stick,hold his hand,cover her mouth,smiles as she wave stick around
3899884605,1037,640,480,what did the lady in blue do after she bent down the second time,4,2,TN,jump up snd down,walk to lady in blue,studying the screen,falls off the blue eqyupment,wash hands in mud
3537017298,963,640,480,what does the baby do after playing with her hands for a while near the end,2,7,TN,let go of one hand and turn,pull the toy in front,chew food,laugh,throws it away
8224945887,726,640,360,what did the baby do after picking up the blue toy from the floor near the end of the video,4,7,TN,spin around in circles,slide down,throws it,bites the toy,put it inside the toy box
6559356589,2697,640,480,what does the boy do after putting his arms down,4,9,TN,eat food,walk off,clap,roll around,put his arms back up
2581684886,2410,640,360,what does the man in white do after receiving the drink at the end of the video,4,12,TN,talk with the woman in black,moves the object,touch his hand,caress dog,drinks it
5435156153,2106,640,1138,how does the baby react after the dog chews up on the ball,4,10,TN,smell it,get up,jump towards dog,walk away,shake his body
6217540914,1215,640,360,what does the black dog do after the brown dog turns away at the end,0,8,TN,chase the brown dog,continue biting,walk faster,touch the black dog,walk back
7598951364,2697,640,360,what does the boy in red do each time after hitting the baseball nearing the end,1,3,TN,rolled away,get back into position,hit the ball with the bat,chase after it,paddle
6253141636,2169,640,360,what did one of the boys do after the other boy picked up the pillow,3,5,TN,move his mouth,walk away,move backwards,pick up the other side,gets up and walks away
5209164320,1139,640,480,what does the lady in purple do after pointing to the man in white near the start,4,6,TN,turn behind her,moving her arms mini dance,writing,turn back,touch the guitar
9247615457,1899,640,360,what does the child do after kneeling down in the middle,1,6,TN,crawl,turn around,crawling on the ground,eating the cake,play guitar and sing
2686201079,2408,640,480,what does the man in black do after wiping his sweat at the end of the video,3,7,TN,walks away,put finger in the mouth,turn to look,continues hitting the dough,look back at blonde girl
2664151010,736,640,480,what did the boy in blue boxer do after he sat up from the slide,3,6,TN,throw up his sled,help baby sit back up,blows thw whistle,flail his arms,play with sand
5769549970,1131,640,360,what does the police do after approaching the car at the start,1,8,TN,looks at the camera again,point in the car,bend down,squat down,drive away
9203708364,1079,640,480,what does the shirtless man do after throwing the ball away at the beginning,0,7,TN,paddle,hit golf ball,wait for teammates,hit with racket,prepare to swing again
5290336869,2534,640,480,what does the girl do after getting off the chair,0,10,TN,play the piano,point at the music script,point at statue,tickle her,clap hands
4233953400,452,320,240,what does the man in grey do after snowboarding pass the man in yellow,4,5,TN,turn around and smile,turn towards camera,go to the bells,clap his hands,sit down
11276891496,1054,640,360,what did the lady with short hair do after she finished her ceremony,2,5,TN,keeps them back in the box,put it back on,stood up and walked away,walk to man,continue cycling
6048665840,679,640,360,what does the waitress do after picking up the cup at the end,2,10,TN,put cup down,talk to the man in black,walks away,take the knife,check documents
4165086042,2566,640,480,are the boys and girls looking to create a second time with the leaves after playing with the blower,4,5,TN,stand still in front,bite it,look at baby,smile look amused,yes
3278920466,1477,640,480,what does the man first do after carrying the baby up,1,1,TN,shield himself,kiss baby,retracts his hand,play with baby s hands,drag trolley
5929504257,2265,640,480,what does the man on the right do after the lady on the extreme right stopped singing near the middle,1,1,TN,hand gesture,start singing,watch him,step backwards,pass microphone to cameraman
4933467831,725,640,480,how does the boy in red cap react after the taller boy stands in front of him,0,9,TN,takes something,rub leg,point and laugh,reaches out his arms,sit down
3376490453,2069,640,360,how did the man react after the baby dropped the toy car at the start,0,0,TN,pick up it,pick up toys,hold the baby,look around and raise hands,crawl towards boy
2549946446,432,640,480,what does the girl do after she has done one cartwheel move,1,3,TN,bounce the baby,stand up and repeat,laughs,pull the leash,slide down
6838498321,933,480,800,what does the boy do after sucking his finger,1,7,TN,moves to the side,move cameras,look at baby,sucking,touch his hair
5700674176,492,640,480,what did the lady do after the kite went into the air at the start,3,5,TN,pick another ball,point in front of her,sit in the canoe,controlling kite,clap
2580512567,2371,480,360,what does the man in checkers do after putting his hands in the air at the end,1,8,TN,play piano,swing his body,started riding again,excited,run beside it
8448503290,2550,640,480,what does the woman do after lifting up the baby at the end,2,9,TN,help the baby walk,gently,put baby on her lap,support baby s head with hands,points to the flower
8631926258,2206,640,360,what did the man with 70 shirt do after he took photo with the man in black,2,6,TN,change his position,pull him forward,take of his spectacles,serious and cautious,push camera away
2835672361,1588,500,375,what does the man with backpack do after running into the water fountains,3,7,TN,goes back,smell his hand,lifts up his leg,places an object on the floor,climb back onto the boat
5017765978,792,320,240,what did the man in brown do after he fell down on the floor,1,7,TN,crys,gets up,crawl,let go of boy s hand,laugh
3952639306,1591,640,360,what did the man in green do after he performed his tricks,2,6,TN,to get another bowling ball,take a few steps forward,laugh,put the boy down,stand and fold arms
3101007084,1003,320,240,what did the white horse do after it stopped moving for a while,3,4,TN,holds onto a plastic box,turn around,change direction of clicking picture,continue moving,walk away
5368363137,1320,640,360,what does the boy do after the man starts dancing in the middle,0,4,TN,copy the man,do a handstand move,kick forwards,lie down on floor,stand still
3161115707,494,640,480,what does the baby do after looking forward for a while at the end,0,4,TN,turn behind,suck thumb,starts to push again,drop cloth,rub the face on baby s body
5566890881,1080,640,480,what does the baby do after pointing at the lady,4,5,TN,run around,touches his head,kiss the the lady,hide face behind toy,looks at the toy
4242905682,585,640,360,how does the man in black nearby react after the man in brown is thrown at him,2,2,TN,pretend to fall,stand up,put elbow up,act to kick him,nothing
5837297505,801,640,480,what did the main singer do after he looked at the guitarist to his right near the end of the video,4,3,TN,starts playing the guitar,talk,push his hand,relaxed his arms,walked away
5597037980,1205,320,240,why did the baby look at the floor after picking up the bottle from the floor,1,3,TN,want to lie down,see if milk spill,touch something on the floor,looking for insect on floor,pick bottle up
7243131156,1297,480,720,what does the girl do after stomping her foot,0,4,TN,moves her hand,pick up the ball,jump,hug woman s leg,stops cycling for a while
5463188713,790,640,360,what did the front dog after first turning around at the start,3,3,TN,sniff the apple,look at seaview,jump on the sofa,look at leg,biting on to the blue toy
7171061117,1666,640,360,what does the person do after the dog approaches him in the middle of the video,1,7,TN,followed it,caress dog,wag its tail,run,point to the food
6674840917,1603,640,480,what does the man do after canoeing forward for a while in the middle,2,4,TN,look at the camera,stand there,move backwards,cover with his hands,paddles to stay afloat
7315823866,943,640,360,what did the boy in stripes do after the man kicked the ball backwards in the middle,0,0,TN,grab the ball,pick the toy from water,hit with racket,bend down,fold his arms
3249160519,979,640,480,what does the boy do after standing up,4,7,TN,ride bicycle,jump,dance,turn around,walk to the sofa
5974881839,575,640,360,what did the man do after he took his hands away from the dog,1,5,TN,bends down to pat dog,walk away,put toy on shelf,touch his face with the hand,watch baby play
13355427374,2319,640,360,what did the adult do after the pacifier drops off the baby s mouth,4,2,TN,pick up the tray,cry,pick it up,get up,no reaction
8105431890,879,568,320,what does the child do after flipping over the phone in the middle,2,6,TN,close the laptop,hit the toy,put phone close to ear,play with fork,yawns
10717276603,2028,640,360,what did the boy do after he stood up from touching the snow,4,6,TN,standing,playing with them,moves his hand,throws it at the lady,go to the bells
9221037919,1645,640,360,what does the lady do after pouring the water out of the glass,4,2,TN,look at the girl in pink,put cup down,move and look behind her,floating,give out glass
