video,frame_count,width,height,question,answer,qid,type,a0,a1,a2,a3,a4
13899022254,1074,640,360,how does the baby feel lying on the bed,1,3,TC,restricted,comfortable,weary,energetic,sleepy
9170516863,563,640,360,how did the man with blue cap react at the end of the video,3,5,TC,points camera to people behind,starts moving left and right,points to the left,smiles,help baby sit back up
3440790911,1230,480,360,how is the man feeling as he talks to the lady in white,2,8,TC,move body and stamp feet,happy to see the baby walking,happy,focused,cool
5421781316,907,272,480,how does the lady react to the baby playing by himself at the beginning,4,0,TC,walk to woman,cry,raise her hands,bow,smile
2450539954,979,500,375,what does the person in black pants behind the machine at the start do as the machine moves,3,1,TC,playing game,release his hold,grab the book,follow machine,watching the man in black
6972903978,1516,640,360,what did both women do at the end of the conversation,3,6,TC,look to her left,sit on grass,pet dog,nod their heads,dance
7631378506,1181,640,480,how does the man in blue vest position his left leg on the boat as he steers the steering wheel,3,5,TC,adjust the canoe,the rope,enjoying cruise,put on edge,clicks picture
5571838736,957,640,360,what is the dog doing at the back while the people are playing their instruments in the middle of the video,1,3,TC,opened its eyes,sniffing the sofa,licking the leg,moved its paws in the air,watching them play
4520112789,1642,640,360,how did the cat react when the person caresses it at the start,3,10,TC,scratch it,bite the cat,bite boy,lie tightly besides the person,walk off
9560998032,1284,272,480,what is happening in this video,4,6,TC,a proposal,flying fox,cooking something,dancing,playing with girl
3633333753,1197,640,480,what was the man with white cap doing at the start,2,8,TC,shifted his position,push the trolley,drinking,look at the girl playing,standing and watching
6608207333,2697,640,1138,what does the lady at the back doing as the girl sings,1,7,TC,emotionally crying,hit the drums,holding book,play the guitar,crawl out
3146459116,1189,640,480,what was the person on the chair doing as the baby was crawling,1,9,TC,holds it,sitting,comfortable,crawl towards camera,catches the baby
8308556521,388,604,1072,how is the girl feeling when dancing in the living room,3,4,TC,accomplished,carefree,shy,excited,restricted
8608712348,585,640,360,how did the lady holding the baby react when the baby smiles happily in the middle of the video,3,8,TC,bounce ball while carrying baby,rolled eyes,laugh,smile and look at baby,rocks him left and right
2400987326,2576,320,240,how did the group of people in the video feel while on the bus,2,1,TC,frightened,excited,happy,sad,unhappy
5003718676,2250,640,480,how do the children feel while using the vehicles,3,5,TC,tired,dread,concentrated,happy,aggrieved
6494550655,720,640,360,how did the lady react when the cart started sliding down,3,2,TC,takes the toy up again,lie down,yes,opened her mouth,handstand
3948139295,396,640,360,what is the lady doing,2,6,TC,diving,looking at book,playing golf,making faces at camera,dancing
3805965484,1422,640,480,what is this sport in the video,3,6,TC,cooking something,feeding dogs,squeezing a ball,ringo ride,trekking
6447807673,900,640,360,what does the man do as the boy plays with the sand,3,0,TC,football,playing with toy,smoking,watching the boy,using handphone
8973087071,520,320,240,what did the man in blue do with his hands at first,2,4,TC,walking out of the bush,scroll his computer,put on fence,touch the rocks,tieing white sheet to the pole
4213559443,1433,640,480,what does the boy do at the end of the video,1,3,TC,hug the cameraman,wave,laughing,enters a room,walk away
9234693804,946,640,1138,what happens to the baby when the man is walking,3,8,TC,drag trolley,smiling,hold baby s hands,baby moves,hi-five
4573724995,2069,640,360,how do the people receiving certificates position themselves on stage at the start,3,8,TC,serious,dancing,throw a piece of paper,stand in a line,continue talking
4164022711,1151,640,480,how do the two men feel while singing,1,5,TC,confused,excited and engrossed,confused but calm,happy whenever the man kisses them,listening attentively
2610839960,2158,320,240,what does the lady in black do as the man in black was adjusting the lady in pink s headwear,1,3,TC,wave,warming up,twirl strings,move head,stuff toy
13916908806,1804,640,1138,what does the parrot with the young lady do when she taps on her biceps,2,9,TC,her hair,move back,continue bouncing up and down,smiling,clap
2698244043,1130,500,375,how did the man in red shirt at the dining table react when everyone is starting to eat food,1,8,TC,waves at the camera,hold fork and knife,watching movie,watching,stretch out hand
3263249144,1176,320,240,how does the boy feel while eating the noodles,1,5,TC,blessed,sleepy,tired,unhappy,move body and stamp feet
2632387219,497,640,480,what is the man in stripped shirt doing as the man in grey puts the coin into his pocket,0,5,TC,watching,look down and shake head,bend down,pat the man talking,play the card
3639049836,2697,640,480,what does the man in suit do while he sits down,0,0,TC,play melodica,rest,taps his side,release his hold,attack him
2866935369,1138,640,480,what does the man in white do as the man in black was seated down playing at the start,1,2,TC,observe,talk and explain game,fencing,lie on floor with legs up,watching the game
9344703427,941,640,360,what does the boy hold onto while sitting down,4,3,TC,toy,milk bottle,food,pillow,arm rest
10626519064,1710,640,360,what were the group of children doing when the lady in black was kneeling on the ground at the start,3,5,TC,plays with the baby,try to crawl,walked away,watch,carrying baby
9196346891,543,640,1138,what is the girl holding as she lied in the hammock,2,1,TC,hat,sunglasses,barbie doll,toy,book
4715646346,915,640,428,what is the man in blue doing when the two fencers are fencing,3,10,TC,shirtless man guides it,wear helmets,walk slowly and crounched down,give instructions,squat down
10522689523,2078,640,480,how does the cat feel towards the running water,1,9,TC,fascinated,does not like it,weary,angry,excited and engrossed
6591681113,834,640,360,what happened when the toy cars collided the first time,2,10,TC,melted,play with toys,parts dropped out,caught fire,put on table in front
3832966100,568,640,480,what are the people doing,0,8,TC,fishing,swimming,kitchen activity,dining,playing on beach
8702139498,813,640,360,what does the man with helmet do at the start while the man in blue was touching the car,1,0,TC,look at blue car,adjusting helmet,run,look down,adjust camera screen
12396268245,2896,640,480,how did the baby react when the chopsticks with food was held in front of his mouth,2,10,TC,covers face with bowl,spat it out,open his mouth,wipes it out,look at child
8627574201,2697,640,360,what does the girl hold onto while standing around at the start,1,0,TC,bag,leash,standing near the wall,playing with her book,say something to boy
7622488810,1985,640,480,how did the black cat react when the grey cat approached it,1,7,TC,run away,touch grey cat,lick the white cat,agitated,stood on the ledge
6591879935,1783,640,480,what is the intrument that the man and the children are playing with,4,2,TC,drums,snare,piano,cello,guitar
6349106171,1780,604,1072,how is the man in white positioning his arms,1,6,TC,in his pockets,cross them,on the table,on his chest,behind his back
2450539954,979,500,375,what was the man in blue doing as the other people were following the machine,4,3,TC,smiling,look at poster while sitting,put on fence,help boy in grey move,pointing and talking
3778771350,2197,640,360,what is man in white at the bottom of the stage doing,0,2,TC,taking pictures,dancing,sitting down,talking,eating
3840491952,1057,640,360,what is the boy doing while the lady sits on the sofa with the baby,3,1,TC,watch show on phone,a toy,playing with the tablet,playing in toy car,dancing
4622219704,1080,640,480,how did the girl in pink feel when playing in the waters,2,0,TC,tired,stuck,happy,angry,excited and engrossed
8470950730,1324,640,360,what did everyone do once they touched the bench,0,3,TC,stomp,talks to the lady,swim,bends down,stop cycling for a while
6003229163,1660,640,1138,what did the girl in pink do as the girl in black continue walking in the woods,2,8,TC,look down,nods head,follow after her,walk to receive food,looking at the dogs
5467613963,795,640,360,how is the baby kept warm while sleeping,2,4,TC,heater,beanie,thick clothes,lying on the pillow,held by mother
5683573889,1051,640,360,what does the black and white dog do as the other two dogs walked away in the middle,3,3,TC,walk away from camera,sniff each other,looking around,keeps sitting,sniff the remaining piece
6794889528,1913,480,720,how did the baby react when he sees the man following him,0,7,TC,crawls faster,touch his chest,stretch his hand out,touch man s hoodie,spray them with water
2973658146,820,640,480,what is the woman sitting next to the boy doing,3,0,TC,look at the man,observing the baby,sit on toy,empty pumpkin,look at baby
4753074672,345,360,480,how does the baby feel,1,6,TC,curious,excited,enjoy performance,upset,find it funny
5705939237,567,640,480,how does the man in black react while listening to the man in red speaking near the middle,1,8,TC,nudge him,look at him,smiling,push him away,filming
5679840527,1803,640,480,how are the children gathered around the table,2,4,TC,in one line,sitting on chairs,standing,sit on specific markings,sitting on floor
5913897276,1592,640,362,what are the men carrying on their back while hiking,0,3,TC,bag,bicycle,mouse,dog,locker
3094206231,355,640,360,what is the man wearing on his hand while riding the unicycle,2,1,TC,bracelet,watch,gloves,towel,bandage
7122827809,924,640,1138,how did the man in blue respond in the middle of the video when the man in red is performing some stunts,4,5,TC,drink from it,show him the toy,starts moving left and right,start writing,look over
4523714689,1123,360,480,what does the lady do each time the man approaches the kitchen,1,3,TC,take off pants,acts to run towards them,pick up something yellow,putting something in the oven,reach out her arm
6487405415,618,640,360,how does the girl feel when she finished,2,4,TC,sad,angry,happy,disappointed,sleepy
8842314828,1527,640,360,what does the baby do to the towel in the middle when the man put it above,4,2,TC,put chin on table,shake his head,crawl up,crawl back up the pillow,grab the blanket
2560869432,2697,640,480,how does the man in the grey jacket feel about looking at the mountain,4,3,TC,curious and happy,sore,carefree,found it funny,fascinated
5088084660,723,640,360,what did the boy do when the girl pointed at him at the end of the video,3,3,TC,direct baby away,walk away,touch his head,jumping,hugs her
2598708157,1450,320,240,where does the boy place his hands while on the swing,2,1,TC,both hands hold onto rope,chest,on the metal chains,mouth,turn backwards
5195942390,2697,640,360,what did the lady in white do when the man in pink passed her the plate,0,12,TC,take the plate,walk to her,hug the man,took a step back,laugh
5228329870,2250,640,480,how is the baby feeling when watching the screen,4,3,TC,afraid,sad,aggrieved,angry,happy
5344827356,1099,640,480,what are the two boys doing on the vehicle,3,0,TC,playing driving game,press the honk,photo taking,riding on the snow,walking down the hill
3948523854,991,640,512,what does the man with ruler do to the chess board at the end,0,7,TC,flips it,contemplating to put card down,walk forward,put card into envelop,shake his hand
7509993932,518,640,362,how is the woman on the bed feeling at the end,3,8,TC,bored and sleepy,disappointed,excited,happy,found it funny
3711049755,1095,640,428,what does the lady in green shirt do at the end of the video,3,9,TC,look at the paper,walk away from the table,sit down,blows the boat,follow girl
2660084453,1100,480,272,what are the sitting men doing instead of playing with the dog,1,10,TC,happy,working,taps his side,put hand on floor,lean back and play with water
5994899092,1260,640,480,what did the boy in light blue shorts do when the boy in dark blue shorts ran up to the shore,4,6,TC,look at camera,waves hand,walk backwards,try to catch the fishes,go towards the man
2580512567,2371,480,360,what does the man in black do as the man in checkers swings at the start,4,6,TC,she came down,chase,follow the ball,he copies man in black,continue punching
3243801466,1146,640,480,what is lady doing while showing her fingers to the kid,0,0,TC,gesture,playing with toys,try to crawl,singing,looking at the baby
9644544603,1320,640,360,what is the golden dog doing as it moves around the place,4,3,TC,back away,happy,opens his eyes,sniff floor,sniffing
2867108011,876,640,480,how do the boys feel as they play,1,5,TC,tired,happy,dizzy,feel relaxed and happy,relaxed
3947186552,1379,480,360,how does the man feel while talking,2,4,TC,bored,angry,happy,cold,contented
3481209187,432,640,424,what are the lady in beige and man in black doing in the video,2,0,TC,sitting,cycling,playing with hula hoop,looking into temple,does hand gesture
3731607668,638,640,480,what is the dog on the sofa doing when the couple are dancing,4,2,TC,jump onto sofa,no reaction,look at child,play with phone,lick itself
10274034226,423,640,480,where did the girl put her right hand when she was pointing at the beginning of the video,2,13,TC,camera man,basketball hoop,cover her mouth,something behind the camera,in his mouth
4431340219,358,640,480,what did the small dog do when the big dog stopped running in the middle of the video,3,9,TC,chase it,chase the dog,follow the man s gesture,run alone,bite it
8106418518,2160,640,360,what activity is happening,1,8,TC,cycling,performance,boxing game,golf,obstacle challenge for dog
3534805493,900,640,480,how does the boy feel while being recorded,3,5,TC,listening attentively,happy to hold the baby,carefree,shy,terrible
9305277478,1336,640,1138,what is the baby doing in the video,4,5,TC,crying,sleeping,singing,drawing,playing
3924742603,1464,640,360,what are the other people doing as the woman in white gestured with her hands at the end,2,9,TC,put plastic in pocket,look at parcel,standing around,walk to the girl in white,watch lady in grey
6086390405,1302,640,384,what did the boy do when his arm brushed against the trees,4,6,TC,shout,looked down at ground,throws bag down,look at red toy,moves his hand
2446868993,2071,500,375,what does the man with a hat do as the man in red cap prepares his gun at the start of the video,0,5,TC,speaks to hin,moves forward,take smaller gun instead,hiking,holds onto it
3874181859,2370,640,480,what does the girl do at the end of the speech,3,3,TC,hug the girl,leave the stage,look down and move to bicycle,clap,type on her laptop
6279359447,478,640,362,what does the lady on the right do as the baby shakes her body,4,8,TC,holds the costume,support baby s head with hands,shakes head and touch lady,walk towards her baby,shake hands too
5211085354,1521,640,360,how are the other people on the grass patch positioned at the start,1,5,TC,snowboarding,standing around,basketball,diving,falls down
2446704882,947,500,375,what does the child in pink hold while dancing,0,2,TC,toy baby,hat,pole,holding each other,dog
5384013796,1042,640,360,what activity is the man and the girl on the sled doing,1,0,TC,standing,sledding,swimming,dancing,walking
6896590813,2697,640,480,what is the lady doing as she kneeled down at the beginning of the video,0,9,TC,picking the bags up,praying,pick rubbish off floor,turns around,dance
5979780716,770,640,360,what does the man do as the boy touched the steering wheel in the middle,0,2,TC,hold onto boy,shows his car too,lie down,turned the car,look at camera
6470188301,1210,272,480,what does the girl do as the boy was moving his hands in the air in the first half of the video,3,0,TC,bend down,give ball to brown dog,kneeling on the bed,sitting down,scratching eyes
11484028616,1487,640,360,how did the guy with a hat pour the drink near the middle of the video,4,3,TC,takes off his goggles,put in front of baby,lift baby up,return the glass to the lady,carefully
10289713176,468,640,360,what activity is being carried out,1,6,TC,eating,archery,roadside,fencing,playing balloons
3748127688,2697,640,480,what did the bigger brown dog do when the smaller dog ran away from the grass,4,6,TC,running around box,standing still,stay at the rock,run away,chase it
4800394906,1249,360,480,how is the man feeling while watching the baby mimicing his moves at the end,3,5,TC,curious,find it funny,sleepy,happy,excited and engrossed
4799453473,1966,640,360,how does the man react seeing the baby splashing the water,4,9,TC,throw the toy in water again,make hand gestures,swim,look to his left,smiling
5440393716,397,640,360,what did the lady in red do when the man in green was sliding down,2,1,TC,whispering,clap hands,watch,push the board away,talk to the camera
7398677644,1335,272,480,what is the man doing in the video,1,4,TC,canoeing,riding horse,cooking something,taking a flight,crossing the road
3884901018,1736,640,480,what does the black cat do as the brown cats were playing at the start,2,1,TC,go forward to take photos,look at white cat,look around,tired,runs away
7796070742,1441,640,362,how do the people look in the video,1,1,TC,performing a song,serious,birthday,practice performing,buying drink
2956592867,417,640,480,what does the man hold in his hand while standing beside the little boy in black,0,8,TC,cup,cut wood,swing,grass,carrot
3382100305,927,640,480,where did the man in black and lady in pink put their hands as they blow the candles,2,4,TC,on shoulder,on his knees,on each other,pocket in dress,on his waist
5729076991,1444,640,480,what is the girl doing,2,3,TC,drinking soup,lying on her stomach,playing,put down her club,singing and playing piano
12451389064,472,640,1138,what is the baby doing,1,3,TC,jumping,playing,laughing,drinking milk,running in the forest
4925380602,767,640,360,what was the man doing as he hold the baby,2,9,TC,moving the toy,move his legs,helps the baby walk,smiling,takes the remote control
4800441694,485,640,360,where does the boy on the left place his right hand at the start of the video,1,8,TC,on table,railings,on the ball,face,his nose
9020947679,4172,640,360,what did the first boy did when his two friends appear,3,8,TC,cover mouth,backflip,turn back,sit in front of the tree,put his other hand on wheel
3161384320,1576,640,480,how does the guy in black react when the guy in grey sticks his tongue out near the end,3,9,TC,turns and looks at him,reached back,shakes head,laughs,put a thumb up
5875638686,1050,640,480,what does the woman in red do as she is approaching a wooden boat in the middle,1,7,TC,look down at baby,touch the oar,hold her,stretch out her hands,raise camera
2668548025,1408,500,283,what does the man do when he approached the bin filled with cans at the end,2,1,TC,throw away remaining marshmallows,put down his cup,pull the bin away,read card,put on table
3483300439,351,480,360,how do the people look while having the conversation,2,7,TC,slightly embarassed,blessed,happy,focussed,interested
6385308823,1274,640,360,how did the lady react when the boy started cycling at the start of the video,1,6,TC,push shoes away,she cycles too,point,put fork into her mouth,tries to find girl and fell
11232317315,1198,640,360,what is the man in white leaning against the wall doing,2,9,TC,filming,on his thighs,listening to the guitar playing,dancing,sitting on the chair
4352200366,961,640,480,what does the girl hold in her hands as she skis away,0,5,TC,poles,camera,scarf,remote sensor,start skiing zig zag
6541515485,2160,640,1138,how does the child appear while playing with the phone,4,10,TC,moving away,playing with spoon,playing with the dog,stop playing with fork,talking on the phone
7604314754,313,640,360,how do the boys feel while being on stage,0,6,TC,happy,angry,does not like it,restricted,shy
3828379201,1867,640,480,how did the boy in blue react when the girl in white run away,4,7,TC,grab boy in blue,sit next to child again,walk towards stairs,refuse to let go,run after her
3207722621,538,640,480,what did the dog on the left do at the end of the video,0,7,TC,looks elsewhere,sniff the grass,move around,turn around,holds the rope on his shoulder
5443388088,2549,640,426,what activity could this be,0,9,TC,wine tasting,learn dancing,dancing,performance,giving presents
6380666279,971,640,480,what did the men in white and green do as they walked past behing the man in black jacket,1,5,TC,drink from cup,look at wall,look at camera,pull his leg,walk away from slide
3648416746,823,640,480,what does the lady do as the girl on the swing approaches her at the start,2,0,TC,let go of balloon,give ball to the lady,push girl,jump to hit the ball,talking
2458305822,2697,640,362,what does the man do while sitting down,1,0,TC,stop cycling for a while,play guitar,spraying water,putting hand above girl,blowing balloon
4782721238,2697,640,480,what does the lady do as the girl in red was standing on the bed,1,2,TC,green toy,changing diapers,walk towards her,stretch her hands,happy
8069386251,1971,640,360,what is the lady carrying in her arm while dancing in the middle of the video,2,6,TC,letters,laundry,baby,microphone,food
6298153272,2697,640,360,what happened to the girl in blue near the end,4,8,TC,step backwards,smile,does hand gesture,sitting at the sofa,falls off the blue equipment
3837320324,839,320,240,what is the response of the baby in pink as the boy pushes him up in the middle,1,8,TC,walk,curious,raised his legs,sleeping,pushing a cart
6314288870,1593,640,480,what is the occasion,1,5,TC,wedding,baby s birthday,funeral,diving training,puppet show
2705846557,1095,640,480,how did the men in white feel when hiking up the hill,0,0,TC,excited,nervous,pull his sleeves down,annoyed,weary
2589503743,1124,640,480,how did the tall guy feel when dancing with the girl with bun,4,2,TC,afraid,curious,concentrated,feel relaxed and happy,slightly embarassed
4722360304,756,640,480,what did the blue shirt man in the last car do as he drove past,3,1,TC,follow man in checkered shirt,run past,turn back,look at the camera,hit him
4229801104,1210,640,480,how did the baby feel when the trolley can not be pushed,0,2,TC,stuck,enjoy performance,enjoying,embarrassed,intrigued
5899330155,1199,640,360,what was the cat doing to the dog at the start,2,6,TC,lying down on the dog,kicking it,climbing over it,bite the dog,look into the dog's eyes
5793991791,1333,640,480,how do the children feel while playing on the seesaw,0,7,TC,happy,likes it,frustrated,agitated,weary
4050733748,585,320,240,what did the brown cat do with the string near the middle,3,3,TC,walk away,hide behind,bite it,pull it,retaliate
9296160135,571,640,360,how did the baby in blue react when the baby in white came closer to him,2,2,TC,spin around in circles,point towards kitchen,want to hug other baby,backward,start talking
5795646653,1441,640,360,what activity is being carried out,0,5,TC,rolling down the hill,presentation,boxing,feeding animals,dancing
11061971625,960,640,1138,how are the children feeling with each others company,0,4,TC,happy,aggrieved,comfortable,agitated,adorable
3321248752,1035,640,480,what does the baby do to the toys,4,9,TC,happy playing with the toy,sit behind her and guide her,moves,gives up trying,play with them
3477693010,1519,640,480,how does the baby convey his happiness while playing with the boy,3,9,TC,eating ice cream,curious,upset,laugh and move feet,crawls forward
3920356362,356,640,360,what does the boy do as the adult in black sits down in the middle,1,4,TC,does hand gesture,move body,touch the ground,remove the safety harness,talk
4689978684,780,480,270,how does the girl feel playing with her toy,4,6,TC,confused,sleepy,restricted,thrilled,happy
3497637415,891,640,480,how did the woman react when the baby laughed,2,6,TC,child likes it,smiles as she plays with baby,smile and continue kissing,no response,bounces with him
4981178326,300,640,480,what do the two ladies do with their hands as they cross the bridge,3,6,TC,cleaning the boy with tissue,pass to someone,remote sensor,hold railing,walk away
4173662426,2417,640,480,what is the baby in red doing as the lady and the boy in blue are dancing,1,3,TC,spinning in circles,watch them dance,lie in bed,looking at scenery,stood up
7908066554,1293,640,360,what does the girl in white do when the baby wriggle at the end,3,6,TC,supervise,make it move,point at the baby,lift up her shirt,smile
3650010049,367,640,480,how do the kids feel while being on the buoy,2,6,TC,enjoying,distracted,scared but happy,alert,calmer and happier
10735513724,728,640,360,what does the girl do while on the swing at the end of the video,1,0,TC,push the boy s back,turn back to look,sit down on armchair,frown,look at the baby
4304101430,2497,640,360,what activity is being carried out,1,7,TC,catching fish,woman talking to the crowd,canoeing,hiking,swimming
5312870730,1377,640,480,what did the shorter guy do when the taller guy confront him with big steps towards the end of the video,1,8,TC,laugh,move backwards,walk up to them,run away,walk away from his group
3082591243,1893,640,360,how is the lady in red feeling as the boy in blue climbs towards her at the start,0,9,TC,happy,confident,intrigued,angry,adorable
9720272113,518,640,480,how do the boys feel hanging out with one another,3,9,TC,angry,uncomfortable,weary,happy,shy
2575032824,1569,320,240,how did the two boys feel while unwrapping their presents in the living room,0,4,TC,happy,sad,frightened,worried,calm
13974254491,545,640,360,how does the man in the beret react when the man on the piano turns back,1,8,TC,squat,acknowledged him,walk back towards the lady,sleeps,push dog away
4890651848,1316,640,480,what does the man in green do as the man in yellow is squatting,4,7,TC,bowling,looks down,attentively,drop it,load the gun
5384066179,1546,640,1138,what is the toddler wearing on his head the entire time he is walking,3,1,TC,crown,goggles,sunglasses,hat,animal ears hairband
2572680745,2375,320,240,how did the baby react when the yellow disk flies to her side at the beginning,3,5,TC,turns around and walk,eat the cake,look at camera,looked curiously,dancing
3633333753,1197,640,480,what does the man in suit do as the woman in red drinks from the bottle at the start,3,0,TC,thumb up,put his head down,look at the girl in pink,stand still at the side,use her phone
11019586455,847,640,360,what does the camera film at the end of the video,2,4,TC,squats back down,talking,food in cooker,flying fox,show brand of phone
4149141971,1320,640,360,what does the lady speaking hold in her hands at the start,4,0,TC,applying cream on face,microphone,dancing,laugh,paper
2990913920,482,500,375,what did the man do when the dog come towards him,4,3,TC,run with him,follow the man,walk towards the cameraman,showering it,grab the mouth
3313869727,2109,640,428,how do the people feel reading the card,4,9,TC,curious,confused,excited and engrossed,interested,happy
3791258622,2250,640,480,how did the baby react when the woman put her hand near the baby at the start of the video,2,2,TC,dance,push green obstacle away,laugh,put food on table,open her mouth
3386170096,1116,640,480,how does the boy direct the lady s attention to get the food he wants,4,5,TC,look at camera,scrap table with spoon,step back,opened her mouth,point at them
5358657883,961,640,480,how does the girl look while waiting for her turn in the queue,4,10,TC,looks at the boy,sad,make more bubbles,walks to the boy,excited
10144018836,747,640,360,what do the birds do when the bbq pit is opened fully at the end,2,2,TC,peck on the egg,look at ground,fly away,continue cleaning itself,leaves it
3120284159,906,640,480,how does the woman in red feel as the horse starts walking in the middle,2,4,TC,happy to see the baby walking,engaged,happy,enjoying,disgusted
5308844630,1755,640,360,what is the colour of the dog,4,8,TC,black,white,red,yellow,golden
3187386650,388,640,480,what is the girl doing as the lady ride the bicycle,3,7,TC,handle,leash,singing,sitting and looking around,crawl
4510471160,809,640,480,what was the boy doing as he sat on the floor at the beginning of the video,3,7,TC,look at him,walk around,hold up toy in hand,flipping through the book,push bottles in front
8106120463,864,640,360,what does the lady in grey do as the lady in red starts speaking at the start,2,5,TC,turn away,laugh,read paper on table,looking at black object,look at her
5149181269,978,480,640,what was the baby trying to reach over the fence as he stretch his hand,0,1,TC,the dog,play with green toy,goes back to his ear,throws it away,laugh
2700695136,2000,500,283,what does the boy hold in his hands as he sat on the sofa,3,11,TC,toys,playing with cup,water bottle,panda toy,eating
12244908555,999,640,360,what does the person in blue on the right do as the boy in yellow was skiing down,1,0,TC,play with sand,walk away,ski down,getting the sled up,unhappy
2888597276,1422,640,480,where does the man in black suit place his hands at the start of the video,4,8,TC,chin,on the wall,face,jacket pocket,inside his pockets
5913897276,1592,640,362,what are the men holding while hiking,0,2,TC,trekking stick,baseball bat,pet dog,car keys,cabinet
2642865849,1440,640,480,what is the man in black singlet doing while sitting near the man with white shirt,2,4,TC,cigarette,playing piano,playing the drum,talk and explain game,throw balloon into hoop
3919269707,487,640,480,how do the people feel when they are playing in the water,4,4,TC,shocked,concentrated,unhappy,sleepy,happy
3909074331,1408,640,480,what did the boy in white do as he was kneeling down on the sand at the end,0,5,TC,digging,tocuh his nose,running around,digging sand up,hold boy s hands together
8591444236,839,640,362,what is the boy doing while sitting on the mat,3,2,TC,sing,move backwards,hold girl's hands,playing with the puzzle,play guitar
11505582875,1260,640,360,what are the men doing in this video,3,9,TC,skiing,working,surfing,performing,crossing the road
2972558344,1053,640,480,what does the boy do when he reaches the dog,3,7,TC,play with dog,looking left and right,play with ball,pat its head,look up
8212773822,1461,640,360,what did the dog do when the girl fell,2,8,TC,look at girl,moves the food in her hand,smell the girl,flip onto back,run towards lady
3116147520,2028,640,480,what is the response of the baby as the woman injects him at the start,4,6,TC,clap the baby s hands,does hand gesture,touch baby s hand,support baby s head with hands,swing his arms
5384066179,1546,640,1138,how did the man react when the toddler fell,0,6,TC,carry him up,unhappy,run towards child,wait for toddler to get back up,push away toy cart
2833396512,1272,640,480,how does the rabbit feel roaming around the table,2,4,TC,happy celebrating the girl s birthday,shaking,curious,emotional,sleepy
9377811755,1623,512,288,how did the baby react when the boy took the toy train away at the end of the video,3,7,TC,wait for train to come back,walk to camera,stand up and point,crawl towards boy,get off the bicycle
6129861127,2158,640,360,what else was the lady in the middle doing as she was moving her guitar up and down,1,6,TC,walked away,swaying her body,stands on the side,sing while playing piano,pull microphone
10415409886,479,640,360,what were the three men doing when the man at the back walked past them near the start,2,4,TC,squat down,play the organ,pushing down the tyre,toy car,sit there
5570785480,1306,640,360,what does the dog do at the end,3,10,TC,put its head close,swim away,swimming,run away,roll
6548136131,1367,640,360,what were the boys doing behind the board,1,10,TC,eating,hiding then jump over board again,watching tv,plyaing cards,looking at baseball
4890651848,1316,640,480,what does the man in yellow do when he first squatted down in front of the black bag,0,2,TC,put gun down,talk,give his pipe,is soaked,moves it away
4704890076,813,640,480,what are they holding while moving slowly on the grass,2,8,TC,bottle,toy plane,guns,rope of kite,guitar
3990716415,1806,480,360,what activity is happening,4,7,TC,dancing,karoake,fire performance,golf,feeding session
12212440674,435,640,360,how was the kid in blue positioned at the start of the video,2,5,TC,dancing,throw away the blue toy,laying on the snow,walk,move puppet around
5379320378,1366,320,240,what did the rainbow dress man do at the end with his hand,1,7,TC,nod his head,raise one arm,danced,talk to the other man in white,raises a wine glass
2549562657,884,320,240,what are the children doing as they sat around the mat,1,0,TC,suck thumb,playing toys,running in the forest,feed baby,turn around
8704171363,1013,640,360,what does the adult do as the baby is in the pram,4,2,TC,film his reflection,stand up,jump excitedly,continue pushing,play with baby
2986118385,701,500,375,how are the men feeling playing card games with one another when drinking beer,3,5,TC,curious,bored,bored and uninterested,happy,scared
3268998630,309,640,480,how does the baby react to the girl s reading,0,6,TC,giving attention,help the girl walk,look at camera,hug the girl,smiles at her
4847938096,1095,640,360,how did the children respond when the man make his way forward,3,6,TC,run away,lean and look forward,clap,follow him,photo taking
4733880851,875,640,360,what does the boy hold in his hand,3,0,TC,performing,kneeling down,eating,stuff toy,cycling
3979037094,836,360,480,what was the baby holding on his hand throughout the video,2,0,TC,playing in the walker,steps on the toy,balloons,remote control,looking around
6340352043,798,640,360,what activity are they doing,2,2,TC,white water rafting,dancing,swimming,fishing,lecture
7154804054,888,640,360,what is the girl wearing on her head while playing,2,3,TC,balloons,flowers,hat,scarf,spectacles
4177168857,1389,360,480,how did the baby react to the man playing with him,0,0,TC,laugh,playing with sofa,looking at arcade,play with it,watching television
2635466665,1803,320,240,what trapped the brown cat on the oven at the end of the video,3,10,TC,resting,lick its head,raise its head,plates,hit the black cat
2592909699,313,500,375,what activity is being carried out,3,2,TC,printing,presentation,flying aeroplane,feeding stingray,hiking
5759653927,2105,640,480,how does the girl in green react when the man in spectacles look up from the sheet in the middle,2,8,TC,pass the man something,adjusting her hair,laughs,writes on the board,pose for camera
6608207333,2697,640,1138,what does the man in green do as the girl in red sings,3,3,TC,walks away,dancing,nodding his head,want to join the man,listen
3227968260,930,640,480,how did the woman in stripes feel when watching the arm wrestling match,1,6,TC,blessed,excited,cold,amazed,energetic
4653911781,783,640,480,what does the baby do while the woman is holding him at the start of the video,3,6,TC,point at another magnet,cover eyes,playing with train toy,smile and move hands,laugh
9289721995,568,640,360,how does the man in white position his hands when he is sitting down,4,7,TC,talk and explain game,cross his arms and look in front,singing,affectionate,on his thighs
7005323824,928,568,320,what did the lady do when she saw the girl struggling with feeding herself,4,9,TC,pick up the bucket,point,put on table,get up,use hand to support
