video,frame_count,width,height,question,answer,qid,type,a0,a1,a2,a3,a4
7820929124,897,640,360,what was on the table,0,6,DO,toys,a plant,flags,tv,a bat
2808115823,2127,640,480,what is the relationship between the lady in black and the man in white,0,0,DO,teammates,trainer trainee,parent offspring,fatherdaughter,employee customer
4021051256,2697,640,480,how did the man see the lady in purple clearly,3,11,DO,doing show and tell,points the finger in front,nod her head,wear spectacles,stand behind wall
4561969559,2038,320,240,what are the possible relationship among the three men playing instruments,4,5,DO,sport teammates,teacher student,classmate,colleagues,band members
8444144653,714,640,360,how did the lady in yellow protect her face from the sun,0,0,DO,cap,sunglasses,winter jacket,umbrella,scarf
6913658789,2433,640,360,what animal is the toy,4,9,DO,elephant,santa claus,black and white,deer,giraffe
5903263737,714,640,360,how does the man in red position his hands before he slide down at the start,3,8,DO,swing it around,point at camera,hold in the air,on the ground,push himself
5043069974,1845,640,480,how are the microphones held in position,4,1,DO,on the hands,using their fingers,mike stand,strum guitars,microphone stands
8985755121,1740,640,480,how does the baby position his left arm in the middle of the video,0,7,DO,lift it in the air,on his back,lay on the slide,hold the lady,sit down
5793991791,1333,640,480,what are the two children sitting on,1,2,DO,swing,seesaw,slide,bicycle,toy car
4937461137,800,640,480,what is the relationship between the two people mending the barbeque pit,1,0,DO,band members,friends,therapist patient,team members,colleagues
5585306763,1157,640,360,what colours were the pants of the two boys,0,1,DO,red and blue,orange and yellow,purple and blue,pink and red,green and black
7179395848,1995,640,480,how is the baby kept warm in the video,2,5,DO,quilt,ac,long sleeve clothing,the camera,yellow toy
7612846664,1005,640,360,how did the man feel coming to the roadside with a patch of flowers,3,1,DO,curious,walks slowly,nervous,happy,angry
5352412169,889,640,360,how does the man in singlet position his left arms before he was punched in the middle of the video,3,6,DO,on the shoulder ,over the head,behind his body,in front of his chests,below his waist
7437836140,612,640,360,what is the colour of the plane,0,2,DO,blue,brown,pink and white,light blue,pibk
4189691325,792,640,480,what does the man in light green wear for shoes,0,5,DO,slippers,leather shoes,sport shoes,sandals,boots
6194807654,2124,640,360,how did the lady kept her hands warm,3,3,DO,layers of blanket,winter jacket,wearing long sleeve shirt,put into her pocket,thick winter clothing
2987528447,1134,640,480,what is the baby picking up,2,0,DO,yellow toy,a walking toy,food from table,spoon,piano
6149161928,2690,640,480,what is colour of the outfit worn by the lady and the baby,4,2,DO,orange and yellow,blue and green,purple only,black only,blue and pink
5672163231,1195,640,360,how are the people positioned around the fire,2,6,DO,in one line,on chairs,standing around it,on the floor,beside the bag
2706346400,779,320,240,what is the occupation of the man in a black vest,1,2,DO,lifejacket,traffic controller,driver,caretaker,trainer trainee
6149946189,1450,640,360,what colour are both girls wearing,1,8,DO,yellow,red,black,orange,purple
10602702615,987,640,360,what is the relation between the girl in pink and the lady in stripes,1,5,DO,strangers,parent offspring,trainer and trainee,teacher student,judge
4533057354,978,640,360,what were the girls playing with,2,1,DO,toy dog,pompoms,sand,multicolor box,toy car
4800441694,485,640,360,how does the boy on the right show that he is feeling cold,3,7,DO,zip his jacket,hug himself,pull on his hoodie,pull his sleeves down,wear gloves
3784688175,2181,640,480,why does the lady have a big tummy,2,0,DO,slippery floor with snow,cold weather,pregnant,jump excitedly,sunny
2548607048,1939,500,375,how does the girl keep warm at the start of the video,0,1,DO,in bed,standing near fire,cycling,points finger towards the picture,hug each other
7764531324,786,640,360,what is the difference between the three videos shown consecutively,0,0,DO,the speed of movements,the number of people present,the stars in the sky,speed of swimming,sceneries
8508382804,930,640,360,how did the people kept themselves warm,2,3,DO,wear slippers,wear headband,wear thick clothes,standing a heated source,put on blanket
5671685771,2697,640,360,how does the man riding the horse protect himself,2,3,DO,uses a saddle,wear armour,wear helmet,wear protective vest,pulls on its reigns
5807700370,810,640,480,what is the possible relationship between the two men on the beach,4,3,DO,parent child,team member opponent,sibling,teacher student,stranger
10542271055,602,640,360,how did the boy protect his eyes from the sun,4,0,DO,jacket,wear a cap,blanket,it s sunny,sunglasses
9209893989,1110,640,360,what is the possible relation shipbetween the man in white and the child in yellow,3,5,DO,teacher student,brothers,son and father,parent offspring,colleagues
14015503616,396,640,360,what is the person in gray on the left trying to do,1,2,DO,run,make food,horseriding,children s show,entertain the baby
6866986840,1733,640,360,what is the weather like,4,3,DO,snowy,bright lights and smoke,forest,hot and sunny,windy
4128559642,450,640,360,what is the relation between the man and the lady behind her,0,1,DO,couple,colleagues,offspring,grandparent offspring,trainer trainee
3392902718,998,640,480,what colour was the man leading the group wearing,2,8,DO,pink and white,blue,black,grey,purple
2512028142,1071,320,240,what is the relationship between the three people,3,0,DO,team member,colleague,classmates,friend,coworkers
3551107462,1425,640,362,what is the likely relationship of the people on the stage,2,3,DO,performers,rock,team mates,classmates,dance group
5379354799,1467,640,1138,what is the lady holding as she walks,2,5,DO,horse guide,bottle,umbrella,bin,wrist band
3239624537,926,640,480,what colour of bikini did the second girl wear,4,8,DO,red and white,white and red,blue,grey,pink
8782034526,1662,640,1138,what is the relationship between the people in the video,3,7,DO,family,band members,seesaw,colleagues,friendsfamile member
3555802519,1227,640,480,what is the baby lying on,1,4,DO,blue,lap,light blue,yes at the end,swing
3120284159,906,640,480,what activity is happening,4,7,DO,playing with bottle,presentation,barbeque party,discussion,horse riding
5110605033,1322,640,360,how do the people keep themselves warm,4,3,DO,cover his body fully,wear hoodie,dressed in warm clothes,jacket gloves long pants,wear thick clothings
11917822456,958,640,360,how is the baby feeling towards the dog,3,0,DO,happy,sad,confused,afraid,worried
8585264812,811,640,360,what is the animal shown in the video,0,0,DO,fish,monkey,cat,sheeps,turtle
6797818033,1575,640,360,what is the animal shown in the video,3,1,DO,rabbit,fish,turtle,dogs,parrot
8556691005,1770,640,362,which hand did the boy use to hold the cup at first,4,8,DO,ceramic cup,beer,team mates,kite handle,left hand
6194127078,1807,480,800,how did the boy protect his head,3,0,DO,hair tie,cap,bandage,wear helmet,sunglasses
5391529619,962,640,480,what is the man in black coat wearing on his head,4,0,DO,wig,bandana,towel,helmet,hat
3843663025,546,640,360,what is the child learning to do,3,0,DO,cooking,feed herself,skateboarding,ride a tricycle,pick up fallen paper
2818579217,592,320,240,what is the green object supporting the people,3,5,DO,student,parent child,obstacle course participants,float,train
4247712487,2016,640,360,how did the lady in black see the script clearly,2,13,DO,running,helps her move the ladle,spectacles,slide over,nodding her head
6470188301,1210,272,480,what is the relationship between the two children,0,4,DO,siblings,friends,school mates,coworkers,classmates
5600601945,2697,640,480,where were the people standing,4,9,DO,train station,streets,classroom,ballroom,stage
4014783439,589,640,512,how did the lady in black kept herself warm,3,8,DO,wear sunglasses,hold her arms tight,smiling,wear thick clothes,look constantly in one direction
4703526609,785,640,480,where could this be happen,2,2,DO,living room,park,hall,swimming pool,lake
5981957671,2383,640,360,what instrument are they playing,2,5,DO,drum,harp,guitar,piano,game
4764302721,1022,640,480,what is the man pushing on his right,0,2,DO,bicycle,cart,scooter,musical instruments,a gaming console
8629519399,731,640,360,what animals are panted on the baby s bib,1,10,DO,pandas,monkeys,cats,dogs,bears
5810255954,2596,640,360,what is the child trying to teach the dog,1,2,DO,sit down,shake hands,turn around,roll around,stand on two legs
8461173299,935,640,360,who is more competent in skiing,2,3,DO,the man wearing orange pants,the woman wearing orange pants,the man in red,the woman wearing clock,the woman in red
7211819836,763,640,360,what is the role of the man in white,3,7,DO,teacher,mechanic,supervisor,cameraman,actor
6842600348,1956,640,480,what is the likely relationship between the men,2,1,DO,colleagues,strangers,band mates,parent offspring,enermies
2583337639,739,500,375,what is the role of the man in white,4,5,DO,son and father,grey,direct the plane to park,street performer,referee
2994323383,677,500,375,how are the men positioned at the table,1,8,DO,upright,sat around,with his hands,stand in a circle,standing
6440155903,765,640,360,what is the child wearing,3,2,DO,tshirt,pyjamas,dresses,thick clothings,slippers
6410117677,1444,640,360,what is the relation between the child and the person in black,0,5,DO,parent offspring,band members,friends,strangers,classmates
10155986776,879,640,360,what kind of occasion is this,0,2,DO,party,birthday,calendar,music performance,museum demonstration
5967694182,734,640,360,what is the colour of the cup,3,5,DO,black,blue,green,red,yellow
8252119570,1857,640,360,what are the colours of the outfit worn by the lady behind the chair,3,5,DO,red,pink,purple,yellow,blue
6697646843,2100,640,480,what is the girl playing with throughout the video,1,13,DO,ball,tracking device,toy doll,piano,iPhone
4903918516,1809,640,480,how are the small tigers and the big tiger related,1,0,DO,hisorical building,parent offspring,siblings,couple,mother and children
5481226209,403,640,480,what activity is being carried out,0,3,DO,skiing,snow sledging,swimming,playing music,giving speech
2831643292,1920,320,240,what activity is happening,4,4,DO,feeding egg to fish,wedding,playing charades,presentation,fire performance
6090314017,1137,640,1138,what colour shirt is the man wearing,1,5,DO,blue,red,yellow,green,white
5356715844,2400,640,480,how was the man dressed,4,8,DO,security personnel,team member,baseball attire,coast guards,formal attire
6392843945,1320,640,360,what is the possible relationships among the three people on the stage,1,9,DO,parent offspring,team mates,dance group,siblings,classmates
8497600070,882,640,480,how did the lady protect her eyes from the sun,0,3,DO,wear sunglasses,wear spectacles,wear headband,wear blindfold,wearing thick clothes
4953006058,1755,640,360,what event is this,4,2,DO,rowing competition,birthday party,sightseeing,meeting,concert
3298675598,1020,640,480,why are they wearing sweaters,1,3,DO,cover baby,cold weather,protect his feet,fire figters,props
8802047883,1351,640,360,how does the dog feel about meeting the girl,3,5,DO,bored,angry,friends,happy wagging tail,do tricks
10756878424,1395,640,480,how does the boy imitate the dog s position,3,7,DO,licking it,kick the snow,walk beside him,put hands on floor,bite
8727507710,362,640,360,how do the women sitting down in the middle of the video protect their eyes,1,0,DO,type on keyboard,sunglasses,put on the lady body,touch fingers,cover with books
5388595493,1350,640,480,what did the adult point to,1,5,DO,park,standing animals,concert,restaurant,plane
4972231631,917,640,480,what are the people eating with,1,9,DO,fork,chopsticks,spoon,meat,food
4641079421,1570,640,360,what additional things do the lady in white have compared to the other lady,0,3,DO,pom poms,accordion,bracelet,cake,siblings
3150525444,665,320,240,what is the woman in black playing in the hand,1,1,DO,cat toy,tambourine,supervisor,multicolor box,happy
6623776437,1069,640,384,what is the colour of the mans shirt,1,9,DO,blue,black,white,red,green
7122184611,1459,640,360,what are the people performing on the stage,3,0,DO,wu shu,dance,magic show,music,stunt
3503100437,1623,640,360,how is the baby kept warm,1,0,DO,wear tank top,wear thick clothings,wear beanie,towel over legs,wear gloves
4496853183,735,640,428,how does the lady in blue shift the baby to another position after the brown cow has walked away,3,6,DO,drive him away,push him down,put into pram,carry him away,ask man carry
4136860893,2697,640,480,what are the boys eating,4,13,DO,orange,meat,sibling,biscuit,ice cream
4839112022,2689,640,480,what colour is the boy wearing,0,4,DO,red shirt,black shirt,blue hoodie,pink shoes,light blue shorts
2411858936,1404,320,240,what is the relationship between the old people,3,8,DO,trainer trainee,standing animals,team members,husband and wife,colleague
11585784946,1380,640,360,what is the possible relationship between the lady in grey and the dog,1,8,DO,parent child,owner pet,mother child,herd the sheep,camera
2478396375,1050,640,480,what could be the relationship between the baby and the kid,3,1,DO,classmate,friends,school mates,siblings,parent and child
3163478364,793,640,480,what is the colour of the golf stick,0,1,DO,red,blue,orange,purple,rainbow
6096540713,2697,640,360,what is to the left of the lady in floral,3,3,DO,bowls,blender,swimming pool,screen,fridge
2482879870,817,500,283,what is the person teaching the boys,1,9,DO,team mates,table manners,brothers,parent offspring,friends
5679840527,1803,640,480,what is the colour of the backdrop behind girl in front of cake,0,2,DO,yellow,purple,pink,red,black
4295889026,567,640,480,what is the occasion being celebrated,2,5,DO,family,birthday celebration,wedding,sightseeing,dinner
5309902755,2052,640,480,how was the girl in black able to see clearly,0,4,DO,spectacles,wear thick clothes,move up and down,crawling,move her body
10871643364,1352,640,360,what is the relationship between the baby in yellow and the man in black,0,0,DO,parent offspring,friends,team mates,brothers,trainer trainee
3600655839,1800,640,480,what is the relation between the two girls,3,10,DO,friends,friend,team member,sisters cousins,parent offspring
3512034337,721,640,480,in which direction did the car turn as it exited the parking space,1,8,DO,robot,right,the front gate,the lake side,left
4005104444,1020,640,360,what did the boy hold in his hand,0,1,DO,toy airplane,toy that moves,cup,book,dog s paws
5267923023,1935,640,360,how were the people positioned,0,6,DO,sitting,standing,lying down,rolling,dancing
4381879247,1035,640,480,what do the children use to hit the drum,4,9,DO,pacifier,piano,rocket,basketball,stick
7686790894,825,640,480,how is the boy controlling the car positioned on the floor,4,2,DO,steering wheel,he is in a car,with their feet,legs crossed,remote control
6918689312,960,640,360,what colour were the jackets of the people,3,4,DO,pink,blue,yellow,green,black
4116882012,1655,640,480,what is this video about,3,5,DO,feeding and eating,park,feed the baby,cosplay,playing the guitar
2922262003,505,500,333,what is the relationship between the boy and the man in blue,4,1,DO,classmate,teacher student,trainer trainee,couple,parent offspring
4653911781,783,640,480,what is the color of the sofa,2,0,DO,white,dark blue,red,brown,black
4932801175,666,640,480,what is the colour of the shirt the woman is wearing,2,4,DO,light brown,red and white,green,white,white and brown
2990913920,482,500,375,what colour are all of these dogs,3,9,DO,black and red,brown,pink and white,black and white,yellow
11505582875,1260,640,360,what sort of perfomance is occuring,0,2,DO,children s show,calendar,drama,street performance,rapping
8973087071,520,320,240,what colour is the shirt of the person who is cutting,3,6,DO,pink and white,yellow and blue,green,white,brown
9630710974,2129,640,360,what do the items in the small yellow box represent,3,3,DO,watches,seashells,food,toys,cats
2414793083,2584,640,480,what is the relationship between the three kids,1,0,DO,classmate,siblings,team member,friends,teacher and student
4423747522,1416,640,424,what is the boy holding,1,1,DO,guitar,bottle of snack,keep warm,oxygen tank,toy table
9048441759,1860,640,480,what are they carrying on their back,1,4,DO,chicken,oxygen tank,nerf gun,stick,cat
4330902790,1815,640,480,what is the boy playing,4,7,DO,baseball,monopoly,piano,friends,controlled airplane
6045154695,1966,640,480,how does the girl keep warm indoors,2,1,DO,wear beanie,stand in front of heater,wear socks,thick clothes,wear long sleeves
6202943622,1001,640,360,what is the colour of boy s shirt,1,5,DO,off white,black,green,bright pink,yellow
3972321905,547,640,480,how did they protect their heads,4,2,DO,move arms,wear swimming goggles,up down,life vest,wear helmets
5196319657,461,640,360,how is the girl in black related to the girl in grey,0,1,DO,siblings,teammates,supervisor,colleagues,mother and daughter
5542275338,465,640,480,what was the colour of the milk bottle,1,9,DO,orange,yellow,green,red and white,light blue
12620917425,1815,512,288,what is the animal shown in the video,2,0,DO,bird,crocodile,elephants,turtle,squirrel
5347661971,993,640,426,what location are they in,4,8,DO,along the road,school hall,beach,kindergarten,office
6268177611,314,640,362,what is the colour of the uniforms of the players,4,3,DO,pink,green,yellow,green,orange
4578322223,936,640,360,what is the animal shown in the video,1,0,DO,rabbit,cats,sheeps,bird,elephants
3468317018,1764,640,480,what is the lady and the dog currently taking part in in this video,1,11,DO,do tricks,a dog competition,clap,owner pet,siblings
8103895526,394,640,480,what is the woman wearing,1,4,DO,yellow pacifier,glasses,blue headband,brown necklace,orange ribbons
5271062042,2697,640,480,what is the instrument the man in brown jacket playing,0,7,DO,guitar,keyboard,saxophone,drum,violin
5144160336,2697,640,480,who is the lady who adjusted the bride s gown at the end related to the bride,3,4,DO,father,priest,team member,bridesmaid,mother
8019115246,1102,640,1138,what animal is the lady carrying,0,7,DO,dog,bird,rabbit,cat,pig
5679840527,1803,640,480,what is the occasion seen in the video,3,5,DO,singing performance,swimming competition,football,birthday celebration,learning japanese
6247230354,2370,640,480,what is everyone wearing on their head,4,8,DO,bandana,beret,wig,bald,hat
5793171936,859,640,480,what does the blonde girl do to make the trick easier near the end,0,7,DO,open her hands,moving her hands fast,shaking her legs,smiling,taking out a toy
8361774768,1108,640,360,what event is being held,3,5,DO,family gathering,gathering,christmas,showroom,calendar
5440393716,397,640,360,what did the lady in red wear,3,4,DO,hair band,blue shirt,sport suit,thick clothes,white coat
6068292020,2697,640,480,who did the man reading looked at first,4,6,DO,man in red pants,cameraman,teacher,his dog,towards the bride
5358657883,961,640,480,what is the blonde girl doinmg at the start of the video,3,0,DO,dance to song s rhythm,happy,ask for help,waiting to meet characters,pose
4092470534,2690,640,360,what is the occupation of the man in the bar,2,0,DO,therapist patient,beer,deejay,direct the plane to park,parent offspring
3165088958,1395,640,480,what is the relationship between the woman and the girl,4,9,DO,teacher student,friends,team member,grandparent and grandchild,parent offspring
2512546598,358,320,240,what is the possible relationship between the two men,4,8,DO,trainer trainee,team member,teacher student,therapist patient,friends
5196374037,2158,640,480,what sort of perfomance is occuring,2,2,DO,piano,birthday celebration,acting,street performance,violin
2681849266,2262,500,375,what beverage was on the table,1,8,DO,milk,coke drink,coconut water,fanta,collegues
7350473698,2697,640,360,how were the three people positioned on stage,1,4,DO,from right side of the stage,sitting,in a circle,standing up,lying down
3954996353,1534,640,480,how is the man positioned at the start,4,5,DO,turn the model,lie on floor,sitting on chair,on lady s lap,standing
5794950162,1374,640,480,what was the animal present,4,0,DO,whales,fish,birds,snakes,dog
6709738709,2072,640,360,from where is the cat looking at the snow,1,6,DO,playground,from the window,from red house,beside the guy in blue,beside the cloth
9621338098,1380,640,360,how are the two men positioned on stage,0,5,DO,sitting,standing,lean over,spinning in circles,hug
3495538595,486,640,360,what is the man in white searching for on the beach,3,2,DO,owner,to prevent from going close,coin trick,seashells,trainer trainee
5872784835,1560,640,424,how did the lady protect her eyes from the sun,4,7,DO,put on hood,cap,winter jacket,wearing thick clothes,wear sunglasses
2400900222,303,640,480,what could be the relation between the boy and old man walking down the hill,4,1,DO,chocolate,referee,around a circle,friends,parent offspring
5510860729,933,352,288,what is the relationship between the people on stage,2,4,DO,work mates,classmates,band members,strangers,teammates
2407008208,1346,640,480,what is everyone wearing,0,10,DO,diving suite,sweater,hat,sunglasses,ballet
3230918057,1975,640,480,what is the possible relationship betwen the man and the lady,3,13,DO,couple,father and child,husband wife,teammates,firends
7843288978,2697,640,480,what is resting on the boy s lap and under the phone that the boy is holding,1,6,DO,bowl,toy,chair,pet,blanket
2825389728,719,320,240,what is the relationship between the four boys on stage,0,4,DO,teammates,work mates,band,singing,band members
7619429394,1283,640,360,what is the role of the lady,3,4,DO,handkerchief,siblings,teacher,horse guide,actress
2972176704,1485,640,362,what is the relationship between the two people behind the control table,4,5,DO,friends,family,parent offspring,classmates,coworkers
4248140126,1029,640,480,what are the people building,1,1,DO,hall,bottle rocket,phone,musical notation,clean
3440790911,1230,480,360,how does the man position his hands right at the end of the video,2,7,DO,put on knees,on his head,put on hips,support with poles,on the table
5817155547,351,640,360,what does the man in black cap wear on his ears as he moved,4,0,DO,earring,a polythene,ear muffs,earclips,earpiece
5566890881,1080,640,480,what is on the bench next to the boy,3,11,DO,swing,sofa,pram,book,dog
8724380456,1159,640,480,who is the man with mustache in a suit in front of the man and woman,1,1,DO,mother of the kids,priest,lady in blue,lady on the sofa,lead singer
7186531887,1584,640,384,what is on the tv behind the child in stripes,0,4,DO,news,varieties,rock music,baby,toys
12396268245,2896,640,480,how did the man protect the baby from falling,1,2,DO,hold boy,hug baby tightly,hold baby s hands,carried on his back,put baby on bed
11176411044,1846,640,480,who patted the boy s head at the end,3,8,DO,man sitting oppsite the lady,the middle singer,the 2 men in stripes,lady,lady with white beanie
4808299377,1231,640,480,what signifies the end of practice,4,9,DO,shake hands,swimming,clap,jump up,body gesture by the man in middle
2949312558,1743,480,320,what is on woman's fingers,3,6,DO,cup,towel,toy,ring,tissue
4437776075,2370,640,360,what is the baby holding when taking a shower in the bathtub,0,5,DO,toy ball,bathtub,brusher,chair,water balloon
6159095415,624,568,320,what are the dogs wearing,1,1,DO,socks,collars,keychains,ribbons,shoes
4829041184,1853,640,480,what colour is the dog,1,10,DO,black and red,black,yellow and blue,brown,white and red
8435508669,2691,640,360,what is the girl looking at at the start,2,3,DO,phone,cat toy,black car,cake,balloon
3625293868,401,640,480,what is the relationship between the guy in blue and the guy in white beside him,1,1,DO,son and father,friends,folder,traintrainee,father offspring
4318261304,403,640,480,what is the animal in the video,2,11,DO,swans,fish,dolphin,elephants,horse
2484698353,964,320,240,who knows the sign language routine better between the man and the woman,3,7,DO,nobody,the man,lady in scarf,the woman,the boy
3283297593,310,640,480,what is the relationship between the children,4,1,DO,classmate,school mates,classmates,friends,siblings
4931493992,315,640,480,what is the cat wearing around its neck,4,2,DO,cake,towel,scarf,toy,plastic wrap
2612381776,766,640,480,how are the two men playing related to each other,1,0,DO,basketball,team member,parent offspring,performers,battle game
5123738290,2697,640,360,what is the relationship between the people on stage,2,3,DO,friends,husband and wife,bandmates,family,colleagues
2405799604,1419,320,240,what are the boys playing,2,0,DO,guitar,toy table,basketball,guitar,controlled airplane
3268998630,309,640,480,what did the baby do halfway through the girl s reading,1,7,DO,reach for the book,look away from book,run,sleep,eat
7462991650,414,640,360,what is the boy wearing on his face,4,5,DO,glasses,sunglasses,party hat,hat,mask
4855795432,1298,640,480,which finger did the lady use to point at the cake,3,11,DO,middle finger,thumb,index finger,little finger,ring finger
12843838795,4454,640,360,how does the man in red protect himself,4,8,DO,kiss the lady,follow man in front,dance,swim,wear safety equipments
2848566825,300,320,240,what did the girl do at the start of the video,2,0,DO,colleague,parent offspring,makes faces,gives a flying kiss,feed food
3454731708,1417,640,480,what is the elephant picking from his trunk,3,1,DO,food,vegetables,chair,water,eating soup
6692501229,1425,640,360,what is the likely relationship between the people,4,4,DO,classmates,strangers,swimm team,office coworkers,team member
10745999374,3217,640,360,what is a possible relationship between the boy in blue and the boy in black,1,6,DO,shakes hands and hugs,sibling,friends,father son,teacher
6063052014,1057,272,480,what is the man trying to do in this video,0,10,DO,feed the baby,moving to the living room,touching the screen,looking at the girl in black,playing with 2 boys
3858520659,1230,640,360,what is the lady filming,2,8,DO,horse,team member,the man,car,baby
4648608582,2285,640,480,how is the cat positioned at the start,4,4,DO,lie down,biting it,climb the chair,climbs over it,sitting
2755895908,2070,640,480,what is the relationship between the lady and the children,4,1,DO,mother and child,mother and children,teacher student,caregiver,parent offspring
3281490756,511,640,480,how does these people keep themselves warm,4,0,DO,beanies,blanket,cover his body fully,hug togrtehr,thick clothes
9383907547,410,480,640,what are the relationship between the people in this video,0,9,DO,family,friend,classmates,band member,colleagues
6127822568,1864,640,360,how did the child protect his head from the sun,3,1,DO,sunburn,wear beanie,cap and sunglasses,shade and cap,hold the walker
5787622236,2689,640,360,what is the colour of the mans shirt,1,2,DO,black,white,red,green,orange
3616966959,636,640,480,what is the colour of the top part of the microphone,0,9,DO,blue,black,white and red,yellow and blue,white
8406808373,777,640,360,what does the girl in stripped hold in her hands,0,7,DO,food,dance props,sticks,cup,bottle
2647914610,2158,320,240,what are the two kids sitting on,0,0,DO,swing,bathtub,silver box,letters,sofa
9511286003,855,640,360,how does the woman in yellow protect her from the sunny,1,5,DO,umbrella,wears a hat,stay under shade,sunglasses,thick clothes
11206371136,1308,640,360,what is the relationship between the ladies,1,9,DO,colleagues,friends,teacher student,team member,firends
4612106647,537,640,384,how does the boy keep warm outdoors,3,7,DO,covered with blanket,scarf,wear beanie,wear a jacket,cap and sunglasses
3488196927,2697,640,428,what is the possible relationship between the two men,2,8,DO,performers,trainer trainee,team member opponent,teammates,teacher student
8760033230,1980,640,360,what is the relationship between the people in the video,2,0,DO,siblings,parent offspring,teammates,sport team,classmates
4764302721,1022,640,480,what animal is that,2,0,DO,deer,crocodile,dog,duck,pig
3319803899,1586,640,480,how are the two men s knees positioned as they ski down,4,7,DO,push the stick backwards,using the sled,use stick,using the stick,bent
3778867714,2697,640,480,what is the thing that is spinning in the hole,1,7,DO,toys,piece of paper,discussion,phone,group discussion
3065148567,382,640,480,how are the people positioned in the room,4,5,DO,sit around the table,standing in a line,standing,lie in bed,sitting
3055476118,2682,320,240,how is the dog positioned at the start of the video,1,5,DO,lie on its back,sit down,bounce the ball,lying on its stomach on bed,half squat
2917761273,1002,500,375,what is the kid holding in his hands,1,2,DO,hat,room slippers,cup,toy train,sofa
2705846557,1095,640,480,what is the relationship between the men hiking,2,1,DO,team member opponent,trainer trainee,friends,parentchildren,team members
6234926253,2697,640,480,what is the relation between the man and the lady in black,3,3,DO,work colleagues,father offspring,band members,couple,parent offspring
8782055272,330,640,360,what stopped the man in yellow from moving forward,4,2,DO,green item,toy organ,rock,referee,mud
11809756394,347,640,360,what is the possible relationship between the man and the boy,4,6,DO,friends,teacher and student,team member,employer and employee,parent child
3736642934,937,640,360,how does the woman positioned in the train sit,3,5,DO,standing,use bench for support,resting on sofa,lean head on her right,lie on bed
6439508131,855,640,360,what colour was the jacket of the girl on the right of video,2,7,DO,red,black and red,pink,navy blue,brown
4021620287,1800,640,480,what is the relationship between the man wearing suit and the woman wearing blue dress,0,5,DO,couple,mother,teacher student,strangersfriends,colleagues
5827074668,2074,640,480,how did the baby keep herself warm,4,11,DO,blanket,go under the sun,bath in hot water,sit aroung heater,wear thick clothes
6813862571,1755,640,360,how did the people protect their ears from the loud sounds,0,5,DO,ear muffs,wearing body suit,safety protection,winter wear,wearing helmet
8192589078,2058,640,360,judging by the things around them where is this taking place,1,4,DO,the lake,home,happy,park,pet hospital
6789657160,830,480,640,how is the girl positioned in the video,0,7,DO,leaning against man,beside the phone,playing with cutlery,shake around,points finger towards the picture
2818579217,592,320,240,what is the relationship between the child and the lady,1,0,DO,teacher student,parent offspring,caregiver,mother and child,grandmother
2863770494,550,500,375,how does the woman standing behind protect her eyes from the sun,1,3,DO,cap,sunglasses,with hands,wear a coat,hat
5820901507,604,568,320,how many people are involved in the video,1,3,DO,five,two,ten,four,three
12816958473,1816,640,360,what animal is this,2,2,DO,birds,brown,elephant,cat,dog
7046073047,1456,640,360,what is the purpose of the room,2,3,DO,street performance,living room,kitchen,pharmacy,discussion room
9644544603,1320,640,360,what is the animal shown in the video,4,0,DO,crocodile,cat,penguins,duck,dog
3793953104,791,320,240,how did the group make sure that the sound from the musical instruments are projected clearly to the crowd,2,3,DO,attractive image used,use mi,use microphones,move their bodies vigorously,shake their body
5267923023,1935,640,360,what was on the red shirt of the standing lady,0,4,DO,badge,toast stains,egg stains,soil,hot water
5041383030,2697,320,240,what is the possible relationship between the man in black and the lady in green,2,9,DO,mother and daughter,team member,couple,coworkers,colleagues
10155986776,879,640,360,what does the boy in red and boy in blue hold up,2,4,DO,siblings,trainer trainee,popper,controller,plastic card with command
3061528844,1047,320,240,what does the man have in his hands,1,0,DO,guitar,toy dianasour,caretaker,toy car,scissors
3558218572,583,640,480,what is the occasion being celebrated,0,0,DO,birthday,christmas,labour day,wedding anniversary,mother s day
3731607668,638,640,480,what is the relationship between the two people,2,1,DO,grandparent offspring,team mates,couple,parent offspring,performers
6337115012,773,640,360,what animal is shown in the video,2,5,DO,owl,sheeps,elephant,squirrel,rabbit
9026085228,672,640,424,what animal is this,2,5,DO,black owl,dog,birds,owl,pig
2528916736,981,500,375,what is the baby trying to eat,0,7,DO,salad,toy car,noodle,candy,beef
4039930746,1095,640,480,what is the colour of the headgear the woman is wearing,2,9,DO,yellow,black and white,blue,black,red
2401243971,520,500,375,how do the ducklings protect themselves from predators,0,2,DO,move as group,by breaking,move its tail,walk with 2 legs,dodge
3137004894,978,640,480,how is the baby feeling in this video,3,3,DO,sad,boring,sleepy,happy,curious
4072071184,451,640,428,what occasion are the children celebrating,1,4,DO,christmas,halloween,blocks,television show,their team won
3353667980,1001,640,480,what is the boy playing,0,7,DO,piano,rocking chair,to get into net,toys,monopoly
8069014507,1200,640,360,what is the role of the lady in black,0,6,DO,supervisor,audience,teacher,dancer,singer
5728648619,2647,640,360,how is the boy in red positioned at the start,4,6,DO,legs,up and down,sitting on table,spinning,standing
3593269807,2250,480,360,what kind of meeting is this,1,2,DO,friends,conference,rowing competition,dinner,wedding
3661046559,543,640,480,what is the item that the person holds in front of the cat,0,0,DO,toy rat,bedroom,phone,colleagues,wrist band
11849389436,969,640,360,what is the relationship among the three people in the video,1,7,DO,stranger,parents child,teacher and students,friend,teammates
