video,frame_count,width,height,question,answer,qid,type,a0,a1,a2,a3,a4
4371640303,2399,640,480,where is this video taken,3,8,DL,dancing hall,front porch,home,living room,train
9390259410,814,640,360,where are the people hanging out,1,6,DL,swimming pool,living room,waterfall,water fountain,car
8586958961,671,640,360,where is the baby at,4,4,DL,dancing room,school,on a couch in living room,along the road,her crib
11510612945,2430,640,360,where is this place,3,8,DL,waterfall,house floor,home,porch outside house,in a building
6882604194,1927,640,360,where is this video taken,2,8,DL,table,zoo,park,by a lake,dinning table
13718923365,1253,480,640,where is this happening,2,8,DL,in the day,house,outdoors,hospital,stage
4629254613,1302,640,360,where is this video taken,0,5,DL,along the road,computer table,supermarket,living room,field
6988052870,439,640,360,where could this be happening,1,8,DL,front porch,park,house,roadside,workplace
7411218510,1141,640,480,where are the children at,2,10,DL,home,at a park,dining table,garden,outside house
4810940731,744,640,360,where could this be happening,2,8,DL,roadside,dining room,beach,road,farm
3837320324,839,320,240,where is this happening,3,9,DL,lake,runway,porch,bedroom,restaurant
3725239563,720,640,480,where are the people hanging out,3,4,DL,zoo,snow mountain,living area,arcade,stage
7174397959,1344,640,384,where is this place,4,10,DL,grassland,near a staircase,bedroom,playground,bathtub
3818552237,2697,640,480,where is the baby hanging out,3,6,DL,grassland,along a pathway,staircase,living room,dining table
8325324994,2158,640,360,where is this happening,1,9,DL,classroom,iving room,trail,wooded areas,footpath
2612381776,766,640,480,where could the men be at,2,3,DL,office,by the water,fair,playground,near waterfall
6783561967,1550,640,480,where are the cats playing,1,1,DL,near a sidewalk,room,ledge,outdoors,in the yard
6451572823,1142,640,480,where is man sitting down,1,9,DL,dining table,sitting on stairs,man s lap,by the lake,lady s lap
4213559443,1433,640,480,where is the video being taken,3,10,DL,museum,sea mall,play room,living room,snow mountain
3503246861,728,320,240,where is this video taken,2,6,DL,mountain,park,indoors,dining table,roadside
4149191108,390,640,480,where is this video filmed at,0,7,DL,kitchen,restuarant,staircase,ski field,baseball field
2885991220,2697,500,375,where is the boy watching the video at,1,9,DL,beach,room,mountain area,forest area,park
3866633650,729,640,480,where are the boys playing,3,10,DL,sand pit,pool,field,beach,in the living room
3133586911,733,640,480,where are they,0,7,DL,living room,on a roof,horse enclosure,farm,pond
5206737488,1105,640,360,where is this video taken,4,6,DL,sea,by a lake,computer table,ball room,meeting room
4638541063,1071,640,480,where is this place,3,7,DL,restaurant,field,near a staircase,house floor,classroom
3763693893,682,640,480,where is this happening,1,5,DL,skate park,garden,car,karaoke room,outdoor
6137750706,675,640,480,where is this video taken,0,6,DL,kitchen,ballroom,beach,zoo,lake
4749691614,825,640,480,where is this happening,1,9,DL,office,beach,hall,skate park,kitchen
2643443060,459,640,480,where is this video taken,4,6,DL,computer table,road,boxing ring,dancing hall,dinning table
5858839474,821,640,360,where is this video taken,2,5,DL,along the streets,road,living room,playground,ballroom
5928207977,1012,640,360,where is the cat laying,4,7,DL,balcony,behind a door,next to the lady,on a pillow,on the keyboard
5254588486,1008,480,640,where is the baby hanging out,0,6,DL,room,baby crib,carousel,grassland,home
2904483441,1601,640,480,where is this video taken,0,8,DL,outdoor,snow mountain,carnival,dancing hall,front porch
3673602270,520,640,480,where are the two women,2,4,DL,school,beach,shopping mall,garden,outside a home
7843288978,2697,640,480,where is this video taken,1,7,DL,computer table,car,sheltered area,room,train
11112199204,1374,640,360,where are the people hanging out,2,7,DL,car,forest trail,living room,lawn,lake
3381196806,1776,640,424,where are the people hanging out,2,9,DL,studio,home,living room,snow mountain,hospital room
3579333191,2095,640,480,where is the cat playing with the white object,1,10,DL,hammock,living room,next to the lady,behind a door,toilet
4148862873,1024,640,360,where is this event occurring,2,9,DL,study room,dining table,indoors,playground,church
4760431362,1076,640,360,where are the dogs resting on,3,8,DL,on the table,sofa,on the floor,bed,snow wild
6852782860,354,640,360,where is this video taken,2,8,DL,road,dinning table,office,mountain,outdoor
3755261383,372,640,480,where could this be happening,2,5,DL,living room,roadside,porch,home corridor,cattery
3360586484,750,320,240,where is this happening,4,3,DL,office,forest,hiking,bowling alley,underwater
8698896692,1056,272,480,where did the boy and the girl hide at the start,3,11,DL,pumpkin,behind a chair,another toy box,behind the wall,under the table
7748781694,2697,640,1138,where is this video taken,3,7,DL,outdoors,stage,park,room,computer table
8882814466,2144,640,1138,where are the people,2,9,DL,classroom,living room,kitchen,clinic,dining
3452353148,780,640,480,where is this place,2,7,DL,their house,grassland,snowy area,classroom,zoo
4217963817,1560,640,360,where is this video taken,3,8,DL,kitchen,beach,mountain top,restuarant,boxing ring
3067691306,1478,640,480,where is this video taken,0,4,DL,house,stage,indoors,ball room,by a lake
7453733688,792,640,360,where are the children playing,1,10,DL,dining table,water park,sand box,forest area,living room
4688033528,2697,320,240,where are the people hanging out,1,12,DL,road,living room,hospital room,kitchen,lawn
9788485073,562,640,360,where are the people hanging out,1,7,DL,forest trail,waterfall,car,studio,hospital room
5996570774,728,640,360,where is this happening,0,9,DL,living room,beach,garden,zoo,wooded areas
3420447174,563,320,240,where is the video being taken,1,8,DL,forest area,sea mall,shooting range,house,beach
2408207599,1422,500,375,where are the people,0,0,DL,home,on a sofa,bar,forrest,concert
5165752499,1224,640,362,where are they,2,9,DL,indoors,pond,classroom,farm,restaurant
5787622236,2689,640,360,where is this happening,4,10,DL,river,living room,in the sea,footpath,playroom
4234491421,383,640,360,where is this video taken,1,8,DL,sheltered area,mountain,supermarket,studio,on the plane
6831786474,794,640,360,where is the boy hanging out,1,5,DL,outdoors,coffee shop,field,balcony,mountain
6779021555,1001,640,360,where is this place,3,9,DL,dirt field,farm,train station,living room,school
13983574774,1271,640,360,where is this place,1,7,DL,waterfall,living room,farm,martial arts classroom,home
4132540355,960,640,480,where is this video taken,1,6,DL,lake,beach,train,construction site,on the plane
2407060164,1248,640,480,where is this happening,0,11,DL,park,in the middle of the sea,footpath,swimming pool,bowling alley
3664990087,849,640,360,where is this place,0,9,DL,mountain,a hut,theatre,classroom,wedding hall
9711642332,1206,640,360,where are the ladies,0,9,DL,forest,market,general office,kid's playground,nursing room
9720878454,1342,512,288,where are the people hanging out,4,8,DL,classroom,park,road,playground,living room
11945818994,2904,640,480,where is this happening,3,10,DL,residential area,in the middle of the sea,wooded areas,at night,bowling alley
5338735328,356,640,480,where is this happening,3,7,DL,bowling alley,zoo,wooded areas,sea,kitchen
3263249144,1176,320,240,where is the boy hanging out,4,7,DL,field,roadside,hallway,at a slope,restaurant
7071234637,963,640,480,where did the video take place,1,7,DL,barn,in the house,forest,backyard,museum
2522098040,720,640,480,where is the baby sitting on,2,9,DL,sofa,classroom,the lady s lap,on the bed,in walker
6150459616,2351,640,360,where could this be happening,2,12,DL,farm,pavement,living room,front porch,roadside
2660084453,1100,480,272,where is this video taken,4,12,DL,carnival,outdoors,train,dining table,officeworkplace
13503103965,331,640,1138,where could this be happening,2,7,DL,cattery,restaurant,bouncy castle,school,home corridor
3309878267,885,640,362,where is this video taken,2,9,DL,outdoors,sheltered area,stage,dancing hall,kitchen
5470917184,912,480,640,where are the girls hanging out,4,2,DL,dining table,inflatable pool,park near monument,dance studio,outdoors
5112071465,2156,640,480,where could this be happening,1,13,DL,bouncy castle,park,school,outside the house,front porch
3777727297,987,640,480,where is this video taken,3,9,DL,road,living room,along the streets,stage,sheltered area
3230918057,1975,640,480,where is this video taken,4,12,DL,ballroom,playground,bedroom,in house,stage
6311026563,785,640,360,where is this video taken,4,9,DL,train,sheltered area,lake,room,swimming pool
2478396375,1050,640,480,where is this video taken,2,7,DL,backyard,dancing hall,house,speech event,studio
3092130951,1478,640,480,where is this place,4,6,DL,in a building,golf course,dirt field,wedding hall,mountain
5773605089,1371,640,360,where is the child at,3,7,DL,baby crib,in walker,playground,home,garden
4178425250,990,640,360,where is the boy hanging out,4,7,DL,forest,car,classroom,outdoors,living room
2434959705,2469,500,375,where are the elephants hanging out,1,2,DL,at a house,enclosure,on the floor,man s lap,pool
11647929285,1662,640,360,where is this happening,3,9,DL,in the middle of the sea,in the sea,hospital,house,on the road
2582976771,719,320,240,where is this video taken,0,5,DL,living room,playground,speech room,dancing hall,by a lake
5479373398,678,640,362,where could this be happening,1,7,DL,zoo,park,museum,in a shop,farm
3487532443,2697,640,428,where is this happening,3,5,DL,in the day,hospital,kitchen,living room,classroom
6559356589,2697,640,480,where are the children,2,10,DL,outside,home,dancing room,study room,cot
5839594215,458,640,480,where are they cycling,1,4,DL,playground,forest,beach,living room,office
4715646346,915,640,428,where did the man in blue pointed at the end of the video,0,9,DL,to his right,jacket pocket,enters a room,chin,inside his pockets
5820886415,1119,640,360,where is this video taken,3,7,DL,computer table,dinning table,ball room,backyard,zoo
5518571759,485,640,480,Where are the men,3,4,DL,in the zoo,hospital,supermarket,outdoors,studio
8903248754,551,640,360,where is this video taken,0,1,DL,swimming pool,computer table,forest,speech hall,mountain
9353836291,946,640,360,where is this video taken,4,3,DL,supermarket,dining table,studio,roadside,computer room
4126506012,981,640,480,where are the people hanging out,1,6,DL,waterfall,living room,stage,car,grass
9281344489,2160,640,360,where is this video taken,1,3,DL,roadside,stage,dining table,in house,field
2465775230,2426,500,375,where is the setting of the video,2,3,DL,in a restaurant,sea,stage,barn,in a house
6196496113,2697,640,480,where are the turtle and the dog playing,1,10,DL,at home,in the garden,forest,on the table,beach
5293684624,1911,640,360,where is the video taken,2,6,DL,forest,zoo,living room,swimming pool,stadium
3348930430,2158,640,480,where is this video taken,0,8,DL,outdoors,computer table,backyard,train,by a lake
3710731159,642,480,360,where is the setting shown in the video,1,2,DL,plane,barn,restaurant,shooting range,in a restaurant
6676012349,504,640,360,where are the people hanging out,3,7,DL,ancient site,park,lake,grass,forest trail
9567661324,1722,640,360,where is this place,4,8,DL,waterfall,park,golf course,home,field
6819935501,430,640,480,where were the people,2,8,DL,in the train,the lake,at the table,a collage,beer pantry
2465842956,764,500,375,where are the puppies sucking milk from,1,7,DL,spoon,mother dog,cups,kitchen,by the brush
12080008545,1482,640,360,where is this happening,3,9,DL,office,bedroom,footpath,classroom,playground
5290786898,2693,640,360,where was the man at,3,7,DL,open field,playground,fair,living room,footpath
3376161481,863,320,240,where is this place in the house,0,8,DL,living room,home,floor of the house,playground,near a staircase
9015576885,1110,640,360,where could this be happening,4,11,DL,roadside,room,road,function room,home living room
12422945153,622,568,320,where is this happening,4,9,DL,outdoors,mountains,runway,cinema,house
8207664482,1626,640,360,where is the baby resting,2,6,DL,dining table,the lady s lap,baby crib,on the sofa,on the mat
2799696819,2176,640,480,where are the boys at,1,11,DL,bedroom,restaurant in a mall,living room,at a slope,playground
8223287911,1485,640,480,where is this video taken,4,4,DL,sheltered area,train,sea,mountain top,in house
5383130177,1130,640,362,where is this video taken,3,7,DL,house,carnival,room,bus,speech event
10127666163,421,640,360,where is this video taken,0,9,DL,indoorpractice arena,playground,outdoors,jungle,front porch
2786014123,2250,640,480,where is this happening,4,10,DL,bowling alley,hiking,forest,on the road,living room
6794889528,1913,480,720,where is this place,0,10,DL,home,park,living room,mountain,waterfall
4184884354,1503,640,480,where is the girl hanging out,1,8,DL,dining table,living room,park,kitched,inflatable pool
3043285355,1168,500,375,where is this happening,2,7,DL,office,in the sea,farm,swimming pool,karaoke room
5357866271,1259,640,480,where are the people hanging out,1,7,DL,hospital room,playground,outside house,living area,grass
3387916195,842,480,272,where is this happening,3,7,DL,residential area,stage,forest,outdoors,garden
4988085277,782,640,360,where was the snake released on,0,7,DL,in the bushes,fish tank,lake,zoo,river
10387715274,525,640,360,where is this video taken,4,4,DL,boxing ring,by a lake,studio,sheltered area,stadium
6440155903,765,640,360,where are the people hanging out,0,6,DL,snow hill,forest trail,waterfall,lawn,bedroom
4593636503,888,640,480,where is this video taken,2,6,DL,jungle,road,factory,beach,dancing hall
10274034226,423,640,480,where is this video taken,4,10,DL,room,dancing hall,in house,park,backyard
2955860979,1773,500,375,where are the people hanging out,0,7,DL,kitchen,forest trail,garden,grassland,studio
5318165684,588,640,480,where is this video taken,3,7,DL,ball room,computer table,dancing hall,outdoors,jungle
5702478287,1796,640,480,where are the people hanging out,4,4,DL,snow mountain,waterfall,near a stream,room,forest
3565727684,748,640,480,where is this place,3,7,DL,library,train station,sea,zoo,farm
2399357525,1025,640,480,where is this happening,0,10,DL,in the living room,wooded areas,bedroom,skate park,kitchen
3215327042,1306,640,480,where is the event taking place,2,9,DL,shopping place,field,office,mall,event hall
8564474292,1506,640,360,where is this video taken,2,9,DL,forest,sheltered area,desert,supermarket,along the streets
4348188156,748,640,480,where is the boy swimming,4,10,DL,in his backyard,swimming pool,backyard court,pool,sea
8997865396,2328,640,480,where does the cat lie its head on,1,6,DL,stone,laptop keypad,toilet,chairs,room
5286324304,1076,640,360,where are the people travelling,3,5,DL,stage,on a stage,studio,desert,blessing
4571644750,1956,640,480,where are the children hanging out,1,7,DL,office,balcony,baby crib,playground,floor in the home
4442564484,1230,640,480,where is the man performing,2,0,DL,garden,field,on the stage,home,grassland
3090695613,739,320,480,where are the people hanging out,0,1,DL,park,water pool,lake side,beach,living room
5336600324,1155,640,480,where is this video taken,2,8,DL,mountain areas,carnival,restaurant,park,outdoors
5630988927,2024,640,480,where is this video taken,1,6,DL,carnival,park,by a lake,stage,dining table
5296746642,1857,640,480,where is this video taken,3,8,DL,front porch,stage,by a lake,living room,boxing ring
5872784835,1560,640,424,where is this video taken,3,6,DL,studio,in house,forest,beach,sheltered area
11566764085,1764,640,480,where is this happening,0,13,DL,living room,car,stage,classroom,wooded areas
4590908780,456,640,360,where did the lady rest her hand when the boy was presenting,2,10,DL,dining table,in a room,behind her back,room,horse stable
2875226866,465,640,360,where is this video taken,0,7,DL,golf course,bedroom,roadside,field,sea
5003718676,2250,640,480,where are the children driving,0,10,DL,in front of a building,beside a sand box,on the floor,garden,hill
7122827809,924,640,1138,where is this place,2,8,DL,bedroom,classroom,road,gym,field
7046073047,1456,640,360,where is this taking place,0,1,DL,field,bowling alley,kitchen,hospital,footpath
7455021774,1890,640,362,where is the baby resting,0,8,DL,sofa,chair,baby crib,high chair,lady s lap
4533035526,2401,640,360,where are the people hanging out,4,6,DL,garden,forest trail,studio,bus,living room
3629931861,1376,320,240,where are the man and the dog hanging out,2,5,DL,room,sofa,roadside,garden,chair
6838498321,933,480,800,where are the poeple hanging out,0,3,DL,indoors,outside a building,train,playroom,playground
7357334560,2656,640,360,where is this video taken,4,9,DL,roadside,dining table,studio,room,stage
8592396730,1027,640,1138,where are the people at,3,6,DL,bus,airport,concert,living room,desert
5904877869,848,640,480,where were the man standing,3,0,DL,train station,classroom,bed,stage,mattress
4893497579,420,640,360,where is this happening,2,8,DL,garden,hiking,restaurant,road,in the middle of the sea
2520519565,899,176,144,where is this happening,2,3,DL,skate park,bedroom,ship,home,in the sea
5398783151,1334,640,480,where is this video taken,4,4,DL,sea,speech event,computer table,living room,outdoor road
3963443256,1116,640,480,where are the man and the woman working,1,10,DL,boat,factory,on a stage,dancing,ring
2401079660,605,640,480,where is this video filmed,3,8,DL,playground,backyard,sheltered area,staircase,kitchen
5976613642,714,320,240,where is this video taken,4,6,DL,sea,forest,train,park,living room
10542271055,602,640,360,where is this video taken,0,6,DL,roadside,mountain top,indoors,sea,mountain areas
4848274945,756,480,270,where is the child sitting,3,0,DL,floor,bed,table,special chair,mattress
12719814563,855,640,480,where is this occurring,0,8,DL,classroom,outdoors,backyard,pavement,room
3359322044,908,320,240,where are the two persons,4,3,DL,home,farm,airport,living room,jungle
2523413478,1146,320,240,where is this happening,1,10,DL,office,river,trail,on the road,kitchen
6503623993,2411,640,480,where is the place in the video,0,7,DL,sea,in the house,hospital,room,zoo
7622488810,1985,640,480,where is this video taken,3,5,DL,construction site,stage,train,cage,room
5408515926,1176,640,360,where is this video taken,4,7,DL,indoor,computer table,road,studio,backyard
5605876260,2697,640,360,where is this video taken,1,8,DL,dining table,outdoor,snow mountain,cinema,playground
8319941339,318,640,1138,where is the boy hanging out,2,3,DL,restuarant,restaurant,bedroom,front yard,outdoors
7871817080,768,360,480,where is this happening,2,6,DL,road,car,living room,classroom,garden
5208873554,2254,640,480,where is the man cycling at,1,4,DL,stage,park,outside,workshop,restaurant in a mall
4975841637,2640,320,240,where is this video taken,2,6,DL,construction site,speech hall,living room,along the streets,field
3648416746,823,640,480,where is this happening,4,5,DL,living room,bicycle park,hall,runway,playground
4164771532,756,640,360,where is this video taken,4,7,DL,in house,mountain,stage,computer table,park
4172209288,825,640,480,where is this video taken,0,0,DL,outdoor,bedroom,sea,playground,dinning table
6035503497,1387,640,360,where is this happening,3,8,DL,in the middle of the sea,beach,snow mountain,porch,cinema
6925889081,2697,640,360,where could this be happening,1,12,DL,pavement,house,school,garden,farm
6990172057,2697,640,360,where is this happening,1,10,DL,karaoke room,indoors,trail,forest,footpath
3380848780,1012,640,480,where is this video taken,2,5,DL,outdoor,outdoors,roadside,computer table,stage
8670554760,332,640,360,where is this happening,1,6,DL,residential area,ice hockey court,footpath,in the middle of the sea,backyard
3976362264,1038,640,480,where is this place,1,5,DL,farm,house,bus terminal,field,classroom
6980673134,1182,640,360,where are they playing,4,8,DL,shopping mall,garden,blessing hall,side of a road,living room
8564700985,1616,640,360,where is this place,2,8,DL,grassland,zoo,playground,farm,golf course
8584945123,730,640,1138,where is the baby playing with the ball,3,8,DL,school,pool,grassland,room,water park
3487539480,967,640,480,where are the kids hanging out,2,6,DL,along the road,zoo,home,outside,shopping mall
4123326213,1545,640,480,where are the girls hanging out,1,4,DL,chairs,room,inflatable pool,outdoors,street
2663659410,912,500,375,where is this place,4,7,DL,home,classroom,golf course,near a staircase,hall
4435636970,616,640,362,where is this happening,1,7,DL,skate park,road,hospital,in the sea,moutain
3688396759,1530,640,360,where is this happening,1,9,DL,outdoor,park,bowling alley,outdoors,room
3014424532,1282,640,480,where could this be happening,2,9,DL,bouncy castle,restaurant,arcade,park,shop
3824469712,971,320,240,where is this video taken,1,9,DL,indoors,playground,living room,outdoors,house
6183695214,676,320,240,where is this video taken,0,4,DL,forest,beach,lake side,stage,computer table
4677394937,2697,640,360,where is the man,4,9,DL,hallway,street,restuarant,by a stream,lake
3068268028,736,640,480,where could this be happening,2,8,DL,road,roadside,home,library,front porch
11276891496,1054,640,360,where is this video taken,3,9,DL,boxing ring,road,playground,outdooroutside church,house
3395849259,798,640,474,where is the baby lying,3,7,DL,grassland,homeindoor,play an,on the bed,living room
11117946583,1903,640,360,where is the boy riding the car,3,11,DL,bench,shower,floor,road,car
7509993932,518,640,362,where were the two girls and the lady,2,5,DL,tunnel,school,bed,train,track
3878228533,2000,640,480,where are the people performing,3,7,DL,outside restaurant,forest area,blessing,stage,grassland
5932671106,1183,640,480,where is this video getting taken,2,8,DL,backyard,dinning table,beach,mountain top,playground
6798400941,887,640,360,where is this video taken,2,8,DL,road,ball room,home,kitchen,stage
3953392688,839,320,240,where is this video taken,3,13,DL,park,computer table,ballroom,bedroom,backyard
3527864378,1517,640,480,where are the people hanging out,0,7,DL,bedroom,living area,park,outside house,lake
6786086812,1958,320,240,where is this happening,2,9,DL,hiking trail,restaurant,backyard,playing with the piano,outdoors
8410099621,1490,640,360,where is the baby hanging out,0,4,DL,baby crib,cot,along a pathway,in walker,play area
2399529939,1581,480,360,where is this video taken,2,2,DL,mountain,sea,in a room,dancing hall,construction site
5722183446,1274,640,384,where is this place,3,8,DL,dog event,beach,home,playground,zoo
8488946514,1825,640,360,where is this video taken,4,4,DL,mountain,stage,supermarket,room,home
7499914046,1760,640,360,where is the man at,1,8,DL,room,street,restuarant,balcony,farm
2484698353,964,320,240,where are the people hanging out,2,6,DL,garden,snow mountain,house,auditorium,lawn
3693601076,1197,640,480,where is this place,1,9,DL,field,golf course,dog event,stage,park
4848274945,756,480,270,where is the child,1,5,DL,snowy land,mountain,river,room,pond
2501008938,1548,640,480,where is this happening,2,11,DL,bowling alley,hiking,backyard,in the middle of the sea,hospital
6385308823,1274,640,360,where was this activity being held,1,8,DL,jungle,side of a road,home,river,park
4371707890,1413,640,480,where is this happening,4,7,DL,footpath,car,in the middle of the sea,hospital,living room
3410092329,704,640,480,where is the person and the dog hanging out,1,6,DL,zoo,sofa,grass patch,a forest,outdoor
13682900174,1123,320,568,where is this video taken,0,7,DL,backyard,dining table,outside,roadside,train
8686073700,1097,640,360,where is this happening,2,10,DL,in the middle of the sea,footpath,shooting range,forest,road
2808340429,2550,500,281,where is this place,4,7,DL,martial arts classroom,theatre,outside a house,classroom,hospital
11505582875,1260,640,360,where is this place,4,8,DL,their house,playground,field,bus terminal,stage
7462991650,414,640,360,where is this video taken,0,4,DL,living room,outdoor,outdoors,stage,sea
2436811248,2599,500,375,where is this happening,4,13,DL,in the sea,outdoors,bowling alley,park,living room
2997792891,1810,480,360,where is this video taken,1,6,DL,in house,toilet,dining table,road,sheltered area
5693194110,450,640,360,where are the men practising,1,10,DL,classroom,open field,private garden,auditorium,by a stream
10995087244,1209,640,360,where are the children hanging out,3,4,DL,office,carousel,classroom,outside house,playground
4384950310,915,640,360,where is this happening,2,6,DL,dance studio,river,backyard,classroom,office
6070985304,620,640,480,where is this happening,4,7,DL,piano shop,in the day,bedroom,dinning hall,by a pool
6565487059,2697,640,480,where is this video taken,4,5,DL,open area,along the streets,backyard,park,living room
7398633006,2697,640,384,where is the baby resting,1,6,DL,along a pathway,on the bed,sofa,the lady s lap,in walker
5157086254,498,640,480,where is this happening,4,9,DL,outdoors,under water,restaurant,runway,room
10087471526,1054,640,360,where is this video taken,2,6,DL,mountain,sheltered area,beach,in house,computer table
2797596111,2158,640,480,where is this video taken,0,8,DL,stage,lake,supermarket,outdoors,backyard
4697144611,1836,640,480,where is this video taken,3,9,DL,front porch,jungle,playground,living room,lake side
4903918516,1809,640,480,where are the tigers staying,0,4,DL,zoo,on the table,room,backyard,ledge
3350647572,1836,640,480,where is this video taken,3,11,DL,roadside,computer table,backyard,kitchen,park
8521113411,454,640,1138,where are the children hanging out,2,5,DL,room,aquarium,classroom,on stage,along the roadside
9908527013,491,640,360,where is this video taken,3,4,DL,ball room,road,indoors,backyard,front porch
4766353463,409,640,480,where is this place,3,6,DL,sea,car park,lake side,train station,airport
2624191950,777,320,240,where is this happening,1,10,DL,beach,restaurant,bedroom,outdoor,car
6595410921,960,640,480,where is this happening,4,10,DL,hospital,car,footpath,wooded areas,in the house
2422465594,1694,640,480,where are the rabbits hanging out,0,7,DL,garden,indoors,room,a forest,farm area
5363971186,451,320,240,where does this take place,3,7,DL,zoo,performance practice,by a lake,bedroom,vetinary clinic
2403134475,683,640,480,where are the people,3,3,DL,dining,clinic,park,kitchen,office
2898694467,810,640,480,where are the people hanging out,0,4,DL,forest trail,lawn,outside a building,auditorium,room
3690598673,530,480,640,where are the dogs hanging out,1,7,DL,carpark,grass patch,room,house,indoors
3736073076,1335,640,480,where is this video taken,0,4,DL,living room,lake,train,studio,on the plane
11278818844,1583,640,360,where is the video being taken,2,5,DL,shooting range,mountain area,museum,park,kitchen
9296160135,571,640,360,where is this place,4,4,DL,dog cage,outside a building,classroom,golf course,living room
9561963944,331,640,360,where is the dog sitting on,4,4,DL,outdoors,bowl,field,farm area,chair
5092364159,2697,640,480,where is this video taken,3,4,DL,lake side,jungle,computer table,living room,dining table
4740649465,703,640,480,where is this video taken,4,4,DL,backyard,dining table,ball room,carnival,on a boat
7506103208,1284,640,360,where are they performing,1,8,DL,office,stage,factory or workshop,road,in the room
8654516518,2697,320,240,where is the video taken,0,7,DL,indoor,on the plane,forest,field,ballroom
3120429335,820,640,480,where is this video taken,3,2,DL,outdoors,outside,dinning table,in the sea,field
12357929995,1878,640,360,where is the video being taken,3,8,DL,stage,restaurant,in the wild,room,shooting range
3243801466,1146,640,480,where is this place,2,7,DL,classroom,playground,house,near a staircase,waterfall
5455648195,1567,640,480,where is this place,4,6,DL,wedding hall,a hut,classroom,park,living room
9338319433,780,640,360,where did they anchor the rope,4,6,DL,indoors,bar,backyard,on the bicycle path,tree
5500850753,452,640,480,where is this video taken,1,4,DL,dinning table,kitchen,dining table,lake,studio
4318261304,403,640,480,where is this video taken,3,10,DL,backyard,boxing ring,carnival,pool,park
4375052499,960,640,360,where is this place,3,8,DL,house floor,mountain,restaurant,a park,zoo
6059513937,930,640,360,where is this video taken,4,4,DL,along the streets,sea,train,park,field
4180731134,1033,320,240,where are the dogs playing,1,1,DL,sand pit,garden,in the room,outdoor,backyard court
5314706706,651,640,480,where is this video taken,4,6,DL,outdoors,lake,restaurant,dinning table,home
5599511471,852,640,360,where is this video taken,2,6,DL,train,dining table,field,lake side,mountain areas
12418210763,955,640,360,where is this happening,3,8,DL,road,playground,skate park,at a stream,house
6346290362,1080,640,480,where are the people hanging out,0,7,DL,street,ancient site,classroom,waterfall,living area
2432458239,517,640,480,where is the lady hanging out,2,7,DL,kitched,golf range,beach,dance studio,on her dining table
2971876369,2697,640,480,where is this happening,1,9,DL,forest,living room,residential area,garden,trail
2632387219,497,640,480,where is this place in the room where the man in grey is speaking,4,9,DL,on water,bedroom,forest,behind the lady,outdoors
8121746466,1326,604,1072,where is this video taken,2,4,DL,sheltered area,backyard,outdoor,computer table,dancing hall
8631926258,2206,640,360,where is this video taken,0,8,DL,restaurant,mountain areas,ball room,backyard,road
5585306763,1157,640,360,where is this place in the house that the people are playing the beach ball,1,8,DL,grass patch,living room,beach,kitchen,water park
4689978684,780,480,270,where is the baby walking towards,1,2,DL,slope,the house,lake side,in walker,dining table
5110605033,1322,640,360,where are the people standing around,4,7,DL,field,bus,beach,concert,forest area
2840528985,1744,640,480,where could this be happening,2,9,DL,outdoor,bouncy castle,living room,lab,kitchen
7394250236,1352,640,360,where is this place,0,7,DL,nursery,their house,home,in a building,porch outside house
4799453473,1966,640,360,where are the people hanging out,1,6,DL,ancient site,backyard,hospital room,lake,waterfall
7179762538,766,640,480,where is this happening,4,7,DL,river,residential area,swimming pool,footpath,park
8408617963,1999,640,360,where is this happening,1,9,DL,bicycle park,house,porch,dog training facility,under water
5882598575,1546,640,480,where did this happen,2,11,DL,classroom,dance studio,mountain,forest,hiking
13916908806,1804,640,1138,where is the parrot standing on the younger lady,1,2,DL,in front of the television,on lady s arm,behind a door,park near monument,at home
3227968260,930,640,480,where are the women at,0,8,DL,kitchen,reading corner,chair,in a room,outdoors
3617262562,531,640,480,where is this place,0,7,DL,kitchen,playground,living room,mall,waterfall
4838398062,1131,320,240,where is the baby hanging out,3,9,DL,baby crib,along the road,play an,bedroom,her crib
9142677586,1211,640,362,where could this be happening,1,9,DL,beach,room,restaurant,road,park
3860597566,480,640,480,where is the activity held,4,5,DL,study room,archery practice,kitchen,road,studio
2776753352,1104,500,375,where are they eating the coconuts,3,12,DL,kitchen,on the table,from tap,roadside,dining table
7645715544,1636,640,360,where are the kids playing,1,11,DL,in the living room,beach,forest area,kitchen,in the room
3297776560,1373,320,240,where is this video taken,1,9,DL,studio,stage,dancing hall,road,indoors
5570785480,1306,640,360,where are the people hanging out,2,6,DL,hospital room,lawn,home,auditorium,ancient site
6302902395,455,640,360,where is this place,1,6,DL,wedding hall,house floor,restaurant,porch outside house,martial arts classroom
5607360009,928,640,360,where is the video taken,1,1,DL,classroom,outdoors,kitchen,toilet,prison
12051946845,1321,640,360,where are the children hanging out,3,10,DL,play area,along the roadside,staircase,dance floor,baby crib
4140726680,1175,640,480,where are the people hanging out,0,8,DL,on the coach,studio,kitchen,waterfall,outside a building
5460608032,714,640,360,where is this video taken,0,3,DL,desert,boxing ring,mountain top,studio,jungle
2514487814,1262,640,480,where is this happening,0,7,DL,living room,by a lake,runway,work place,mountains
3606518674,2622,640,480,where is the band performing,1,9,DL,on the stage,outdoors,carpark,bedroom,stage
4457288887,1133,640,480,where is the human walking towards in the beginning of the video,4,7,DL,black dog,sports hall,room,beach,white cat
